city,people_served,state,url,utility_name,zip
Verona,23630,VA,https://www.ewg.org/tapwater/system.php?pws=VA2015575,South River Sanitary District,24441
Harrisonburg,10153,VA,https://www.ewg.org/tapwater/system.php?pws=VA2165705,Three Springs Regional - Rcpw,24441
Bridgewater,5644,VA,https://www.ewg.org/tapwater/system.php?pws=VA2165045,"Bridgewater, Town of",24441
Verona,5433,VA,https://www.ewg.org/tapwater/system.php?pws=VA2015725,Verona Sanitary District - Acsa,24441
Broadway,3671,VA,https://www.ewg.org/tapwater/system.php?pws=VA2165060,"Broadway, Town of",24441
La Habra Heights,5379,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910218,La Habra Heights County Water District,90631
Commerce,0,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910253,Central Basin Municipal Water District,90631
Covina,59169,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910174,Suburban Water Systems - Whittier,90631
Fullerton,138251,CA,https://www.ewg.org/tapwater/system.php?pws=CA3010010,City of Fullerton,90631
Commerce,0,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910253,Central Basin Municipal Water District,90631
El Monte,226904,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910039,San Gabriel Valley Water Company- El Monte,90631
Claremont,0,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910041,Three Valleys Municipal Water District,90631
Rowland Heights,62106,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910194,Rowland Water District,90631
La Habra Heights,5379,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910218,La Habra Heights County Water District,90631
Brea,41394,CA,https://www.ewg.org/tapwater/system.php?pws=CA3010002,City Of Brea,90631
Commerce,0,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910253,Central Basin Municipal Water District,90631
Commerce,0,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910253,Central Basin Municipal Water District,90631
Covina,59169,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910174,Suburban Water Systems - Whittier,90631
La Habra Heights,5379,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910218,La Habra Heights County Water District,90631
Commerce,0,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910253,Central Basin Municipal Water District,90631
Rowland Heights,62106,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910194,Rowland Water District,90631
La Habra Heights,5379,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910218,La Habra Heights County Water District,90631
Commerce,0,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910253,Central Basin Municipal Water District,90631
Rowland Heights,62106,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910194,Rowland Water District,90631
La Habra,60239,CA,https://www.ewg.org/tapwater/system.php?pws=CA3010018,City of La Habra,90631
La Habra Heights,5379,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910218,La Habra Heights County Water District,90631
Covina,56953,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910059,Suburban Water Systems - La Mirada,90631
La Habra,60239,CA,https://www.ewg.org/tapwater/system.php?pws=CA3010018,City of La Habra,90631
Rowland Heights,62106,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910194,Rowland Water District,90631
La Habra,60239,CA,https://www.ewg.org/tapwater/system.php?pws=CA3010018,City of La Habra,90631
Commerce,0,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910253,Central Basin Municipal Water District,90631
Covina,59169,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910174,Suburban Water Systems - Whittier,90631
Covina,162031,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910205,Suburban Water Systems - San Jose Hills,90631
Rowland Heights,62106,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910194,Rowland Water District,90631
Claremont,0,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910041,Three Valleys Municipal Water District,90631
La Habra Heights,5379,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910218,La Habra Heights County Water District,90631
La Habra,60239,CA,https://www.ewg.org/tapwater/system.php?pws=CA3010018,City of La Habra,90631
Commerce,0,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910253,Central Basin Municipal Water District,90631
Covina,56953,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910059,Suburban Water Systems - La Mirada,90631
Covina,162031,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910205,Suburban Water Systems - San Jose Hills,90631
La Habra Heights,5379,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910218,La Habra Heights County Water District,90631
Commerce,0,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910253,Central Basin Municipal Water District,90631
El Monte,226904,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910039,San Gabriel Valley Water Company- El Monte,90631
Commerce,0,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910253,Central Basin Municipal Water District,90631
Covina,162031,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910205,Suburban Water Systems - San Jose Hills,90631
La Habra Heights,5379,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910218,La Habra Heights County Water District,90631
Covina,162031,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910205,Suburban Water Systems - San Jose Hills,90631
Commerce,0,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910253,Central Basin Municipal Water District,90631
Brea,41394,CA,https://www.ewg.org/tapwater/system.php?pws=CA3010002,City Of Brea,90631
Rowland Heights,62106,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910194,Rowland Water District,90631
Covina,56953,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910059,Suburban Water Systems - La Mirada,90631
Commerce,0,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910253,Central Basin Municipal Water District,90631
Covina,162031,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910205,Suburban Water Systems - San Jose Hills,90631
Commerce,0,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910253,Central Basin Municipal Water District,90631
La Habra,60239,CA,https://www.ewg.org/tapwater/system.php?pws=CA3010018,City of La Habra,90631
La Habra,60239,CA,https://www.ewg.org/tapwater/system.php?pws=CA3010018,City of La Habra,90631
Covina,59169,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910174,Suburban Water Systems - Whittier,90631
Covina,162031,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910205,Suburban Water Systems - San Jose Hills,90631
El Monte,226904,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910039,San Gabriel Valley Water Company- El Monte,90631
Rowland Heights,62106,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910194,Rowland Water District,90631
Commerce,0,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910253,Central Basin Municipal Water District,90631
La Habra,60239,CA,https://www.ewg.org/tapwater/system.php?pws=CA3010018,City of La Habra,90631
Covina,59169,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910174,Suburban Water Systems - Whittier,90631
Rowland Heights,62106,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910194,Rowland Water District,90631
La Habra Heights,5379,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910218,La Habra Heights County Water District,90631
La Habra Heights,5379,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910218,La Habra Heights County Water District,90631
Rowland Heights,62106,CA,https://www.ewg.org/tapwater/system.php?pws=CA1910194,Rowland Water District,90631
La Habra,60239,CA,https://www.ewg.org/tapwater/system.php?pws=CA3010018,City of La Habra,90631
Auxvasse,983,MO,https://www.ewg.org/tapwater/system.php?pws=MO3010039,Auxvasse PWS,65251
Fulton,13080,MO,https://www.ewg.org/tapwater/system.php?pws=MO3024085,Callaway 2 Water District,65251
Holts Summit,9840,MO,https://www.ewg.org/tapwater/system.php?pws=MO3024084,Callaway County Public Water Supply District 1,65251
Fulton,12128,MO,https://www.ewg.org/tapwater/system.php?pws=MO3010296,Fulton,65251
Columbia,70,MO,https://www.ewg.org/tapwater/system.php?pws=MO3041238,Hatton Hills Mobile Home Park,65251
Kingdom City,128,MO,https://www.ewg.org/tapwater/system.php?pws=MO3010424,Kingdom City PWS,65251
Jefferson City,95,MO,https://www.ewg.org/tapwater/system.php?pws=MO3010146,MO American Jefferson City North,65251
Mokane,208,MO,https://www.ewg.org/tapwater/system.php?pws=MO3010535,Mokane Water Co-op,65251
New Bloomfield,669,MO,https://www.ewg.org/tapwater/system.php?pws=MO3010563,New Bloomfield PWS,65251
Fulton,45,MO,https://www.ewg.org/tapwater/system.php?pws=MO3048994,New Christian Life Fellowship,65251
Mokane,30,MO,https://www.ewg.org/tapwater/system.php?pws=MO3069003,Riverview Nursing Center,65251
Steedman,113,MO,https://www.ewg.org/tapwater/system.php?pws=MO3242162,Wildwood Lot Owners Association,65251
Newberg,340,OR,https://www.ewg.org/tapwater/system.php?pws=OR4100644,Burlington Water District,97215
Scappoose,74,OR,https://www.ewg.org/tapwater/system.php?pws=OR4101510,Casselmans Wharf,97215
Portland,300,OR,https://www.ewg.org/tapwater/system.php?pws=OR4101267,City Bible Church,97215
Troutdale,16020,OR,https://www.ewg.org/tapwater/system.php?pws=OR4100901,City of Troutdale,97215
Corbett,3300,OR,https://www.ewg.org/tapwater/system.php?pws=OR4100359,Corbett Water District,97215
Gresham,66000,OR,https://www.ewg.org/tapwater/system.php?pws=OR4100357,Cty of Gresham,97215
Fairview,9077,OR,https://www.ewg.org/tapwater/system.php?pws=OR4100296,"Fairview, City of",97215
Fairview,360,OR,https://www.ewg.org/tapwater/system.php?pws=OR4100902,Interlachen Water People's Utility District,97215
Portland,200,OR,https://www.ewg.org/tapwater/system.php?pws=OR4100662,Lorna Portland Water LLC,97215
Gresham,1200,OR,https://www.ewg.org/tapwater/system.php?pws=OR4100361,Lusted Water District,97215
Portland,24,OR,https://www.ewg.org/tapwater/system.php?pws=OR4101258,Mayfair Moorage Inc.,97215
Portland,1500,OR,https://www.ewg.org/tapwater/system.php?pws=OR4100653,Palatine Hill Water District,97215
Scappoose,150,OR,https://www.ewg.org/tapwater/system.php?pws=OR4101460,Pirates Cove Marina,97215
Gresham,1510,OR,https://www.ewg.org/tapwater/system.php?pws=OR4100360,Pleasant Home Water District,97215
Portland,585000,OR,https://www.ewg.org/tapwater/system.php?pws=OR4100657,Portland Water Bureau,97215
Portland,61082,OR,https://www.ewg.org/tapwater/system.php?pws=OR4100668,Rockwood People&aposs Utilities Department,97215
Portland,100,OR,https://www.ewg.org/tapwater/system.php?pws=OR4101251,Rocky Pointe Marina,97215
Fairview,225,OR,https://www.ewg.org/tapwater/system.php?pws=OR4101262,Sandy Boulevard Mobile Villa,97215
Portland,96,OR,https://www.ewg.org/tapwater/system.php?pws=OR4101209,Sauvie Island Moorage,97215
Silverton,71,OR,https://www.ewg.org/tapwater/system.php?pws=OR4101157,Terrand Mobile Terrace,97215
Beaverton,1034,OR,https://www.ewg.org/tapwater/system.php?pws=OR4100661,Valley View Water District,97215
Wood Village,3907,OR,https://www.ewg.org/tapwater/system.php?pws=OR4100904,"Wood Village, City of",97215
Basalt,300,CO,https://www.ewg.org/tapwater/system.php?pws=CO0149123,Aspen Village Md,81642
Aspen,90,CO,https://www.ewg.org/tapwater/system.php?pws=CO0149155,Brush Creek Water District,81642
Basalt,200,CO,https://www.ewg.org/tapwater/system.php?pws=CO0149160,Buttermilk Md,81642
Aspen,31100,CO,https://www.ewg.org/tapwater/system.php?pws=CO0149122,City of Aspen,81642
Carbondale,44,CO,https://www.ewg.org/tapwater/system.php?pws=CO0149188,Crystal River Country Estates Water Company,81642
Aspen,44,CO,https://www.ewg.org/tapwater/system.php?pws=CO0149609,Ellamae Phillips Company Rllp,81642
Snowmass,160,CO,https://www.ewg.org/tapwater/system.php?pws=CO0149300,Gateway Md,81642
Glenwood Springs,225,CO,https://www.ewg.org/tapwater/system.php?pws=CO0149352,Holland Hills Md,81642
Glenwood Springs,110,CO,https://www.ewg.org/tapwater/system.php?pws=CO0149218,Kk Water Association,81642
Snowmass,322,CO,https://www.ewg.org/tapwater/system.php?pws=CO0149466,Lazy Glen Homeowners Association,81642
Snowmass,200,CO,https://www.ewg.org/tapwater/system.php?pws=CO0149476,Little Elk Creek,81642
Basalt,64,CO,https://www.ewg.org/tapwater/system.php?pws=CO0149588,Orchard Estates,81642
Aspen,41,CO,https://www.ewg.org/tapwater/system.php?pws=CO0149611,Pitkin Iron Homeowners Association,81642
Carbondale,50,CO,https://www.ewg.org/tapwater/system.php?pws=CO0149621,Prince Creek Homeowners Association,81642
Snowmass,180,CO,https://www.ewg.org/tapwater/system.php?pws=CO0149671,Redstone Water & Sanitation District,81642
Snowmass,32,CO,https://www.ewg.org/tapwater/system.php?pws=CO0149843,Riversbend,81642
Snowmass Village,6353,CO,https://www.ewg.org/tapwater/system.php?pws=CO0149717,Snowmass Village Water & Sanitation District,81642
Aspen,300,CO,https://www.ewg.org/tapwater/system.php?pws=CO0149724,Starwood Metropolitan District,81642
Snowmass,95,CO,https://www.ewg.org/tapwater/system.php?pws=CO0149727,Swiss Village Homeowners Association,81642
Snowmass,30,CO,https://www.ewg.org/tapwater/system.php?pws=CO0149710,Waterview Condominium Association,81642
Glenwood Springs,28,CO,https://www.ewg.org/tapwater/system.php?pws=CO0149613,West Ranch Subdivision,81642
Aspen,70,CO,https://www.ewg.org/tapwater/system.php?pws=CO0149842,White Horse Springs Water District,81642
Snowmass,33,CO,https://www.ewg.org/tapwater/system.php?pws=CO0149185,Wild Cat Ranch,81642
Snowmass,324,CO,https://www.ewg.org/tapwater/system.php?pws=CO0149844,Wj Metro District,81642
Snowmass,220,CO,https://www.ewg.org/tapwater/system.php?pws=CO0149852,Woody Creek Mobile Home Park,81642
Maytown,3735,PA,https://www.ewg.org/tapwater/system.php?pws=PA7360083,East Donegal Township,17547
York,159623,PA,https://www.ewg.org/tapwater/system.php?pws=PA7670100,York Water Company,17547
Marietta,260,PA,https://www.ewg.org/tapwater/system.php?pws=PA7360080,Village of Rivermoor,17547
Indianapolis,814338,IN,https://www.ewg.org/tapwater/system.php?pws=IN5249004,Citizens Water - Indianapolis,46202
Indianapolis,46100,IN,https://www.ewg.org/tapwater/system.php?pws=IN5249005,City of Lawrence Utilities,46202
Speedway,11812,IN,https://www.ewg.org/tapwater/system.php?pws=IN5249008,Speedway Water Works,46202
Portland,1233,ME,https://www.ewg.org/tapwater/system.php?pws=ME0002175,Bay Bridge Estates LLC,04097
Bridgton,2053,ME,https://www.ewg.org/tapwater/system.php?pws=ME0090230,Bridgton Water District,04097
Portland,30,ME,https://www.ewg.org/tapwater/system.php?pws=ME0092365,Brook Hollow,04097
Topsham,17383,ME,https://www.ewg.org/tapwater/system.php?pws=ME0090260,Brunswick / Topsham Water District,04097
Casco,80,ME,https://www.ewg.org/tapwater/system.php?pws=ME0092338,Casco Inn Residential Care,04097
Alfred,75,ME,https://www.ewg.org/tapwater/system.php?pws=ME0002893,Crystal Spring Mobile Home Park,04097
Gorham,90,ME,https://www.ewg.org/tapwater/system.php?pws=ME0090450,Dingley Spring Estates,04097
Portland,65,ME,https://www.ewg.org/tapwater/system.php?pws=ME0007001,Duck-a-way On Casco Bay,04097
Falmouth,80,ME,https://www.ewg.org/tapwater/system.php?pws=ME0094832,East Slope Condos At Shawnee Peak,04097
Gorham,760,ME,https://www.ewg.org/tapwater/system.php?pws=ME0007086,Friendly Village of Gorham Mobile Home Park,04097
Gray,2415,ME,https://www.ewg.org/tapwater/system.php?pws=ME0090620,Gray Water District,04097
Harrison,790,ME,https://www.ewg.org/tapwater/system.php?pws=ME0090670,Harrison Water District,04097
Waterford,718,ME,https://www.ewg.org/tapwater/system.php?pws=ME0090800,Knights Hill Association,04097
Saco,2225,ME,https://www.ewg.org/tapwater/system.php?pws=ME0090580,Maine Water Company Freeport Division,04097
Harpswell,97,ME,https://www.ewg.org/tapwater/system.php?pws=ME0092260,Millstone Apartments,04097
New Gloucester,130,ME,https://www.ewg.org/tapwater/system.php?pws=ME0092428,New Gloucester Water District,04097
Standish,40,ME,https://www.ewg.org/tapwater/system.php?pws=ME0092293,Northeastern Estates,04097
Standish,475,ME,https://www.ewg.org/tapwater/system.php?pws=ME0003240,Pine Tree Mobile Estates,04097
Naples,68,ME,https://www.ewg.org/tapwater/system.php?pws=ME0095510,Pond & Pond Trailer Park,04097
Portland,136945,ME,https://www.ewg.org/tapwater/system.php?pws=ME0091300,Portland Water District - Greater Portland,04097
Portland,433,ME,https://www.ewg.org/tapwater/system.php?pws=ME0091302,Portland Water District/steep Fall,04097
Raymond,50,ME,https://www.ewg.org/tapwater/system.php?pws=ME0092307,Raymond Woods Townhouses,04097
Portland,45,ME,https://www.ewg.org/tapwater/system.php?pws=ME0092339,Sandy Creek Housing,04097
Portland,45,ME,https://www.ewg.org/tapwater/system.php?pws=ME0091416,Scarborough Gardens,04097
Saco,755,ME,https://www.ewg.org/tapwater/system.php?pws=ME0091480,South Freeport Water District,04097
Freeport,35,ME,https://www.ewg.org/tapwater/system.php?pws=ME0092318,Tidal Brook Development,04097
Waldoboro,150,ME,https://www.ewg.org/tapwater/system.php?pws=ME0007009,Wardtown Park,04097
Brunswick,50,ME,https://www.ewg.org/tapwater/system.php?pws=ME0092372,Wood Pond Village,04097
Yarmouth,7760,ME,https://www.ewg.org/tapwater/system.php?pws=ME0091670,Yarmouth Water District,04097
Spokane,227505,WA,https://www.ewg.org/tapwater/system.php?pws=WA5383100,City of Spokane,99019
Spokane,26833,WA,https://www.ewg.org/tapwater/system.php?pws=WA5396601,Whitworth Water District 2,99019
Veradale,24692,WA,https://www.ewg.org/tapwater/system.php?pws=WA5391450,Vera Water & Power,99019
Spokane,18560,WA,https://www.ewg.org/tapwater/system.php?pws=WA5355600,Modern Electric Water Company,99019
Greenacres,13900,WA,https://www.ewg.org/tapwater/system.php?pws=WA5310221,Consolidated Irrig District 19 System 2,99019
Spokane,11555,WA,https://www.ewg.org/tapwater/system.php?pws=WA5393351,"Spokane County Water District 3, Sys 2",99019
Liberty Lake,8720,WA,https://www.ewg.org/tapwater/system.php?pws=WA5347150,Liberty Lake Sewer & Water District,99019
Cheney,8714,WA,https://www.ewg.org/tapwater/system.php?pws=WA5312400,"Cheney, City of",99019
Greenacres,8415,WA,https://www.ewg.org/tapwater/system.php?pws=WA5310220,Consolidated Irrig District 19 System 1,99019
Airway Heights,6200,WA,https://www.ewg.org/tapwater/system.php?pws=WA5300650,"Airway Heights, City of",99019
Grand Canyon,430,AZ,https://www.ewg.org/tapwater/system.php?pws=AZ0403084,Valle Airport Grand Canyon,86046
Flagstaff,80,AZ,https://www.ewg.org/tapwater/system.php?pws=AZ0403659,U.S. Forest Service Knf Tusayan Admin,86046
Atlanta,650000,GA,https://www.ewg.org/tapwater/system.php?pws=GA1210001,Atlanta,30327
Alpharetta,0,GA,https://www.ewg.org/tapwater/system.php?pws=GA1210038,Atlanta-Fulton County Water Resources Commission,30327
College Park,20382,GA,https://www.ewg.org/tapwater/system.php?pws=GA1210002,College Park,30327
East Point,33712,GA,https://www.ewg.org/tapwater/system.php?pws=GA1210003,East Point,30327
Fairburn,13693,GA,https://www.ewg.org/tapwater/system.php?pws=GA1210004,Fairburn,30327
Hapeville,6500,GA,https://www.ewg.org/tapwater/system.php?pws=GA1210006,Hapeville,30327
Mountain Park,798,GA,https://www.ewg.org/tapwater/system.php?pws=GA1210007,Mountain Park,30327
Roswell,682533,GA,https://www.ewg.org/tapwater/system.php?pws=GA1210005,North Fulton County,30327
Palmetto,3965,GA,https://www.ewg.org/tapwater/system.php?pws=GA1210008,Palmetto,30327
Roswell,14300,GA,https://www.ewg.org/tapwater/system.php?pws=GA1210009,Roswell,30327
Union City,18636,GA,https://www.ewg.org/tapwater/system.php?pws=GA1210010,Union City,30327
Chicago,2896016,IL,https://www.ewg.org/tapwater/system.php?pws=IL0316000,City of Chicago,60546
Elk Grove Village,319050,IL,https://www.ewg.org/tapwater/system.php?pws=IL0315400,Northwest Suburban Municipal Jawa,60546
Cicero,85616,IL,https://www.ewg.org/tapwater/system.php?pws=IL0310510,Cicero,60546
Schaumburg,81000,IL,https://www.ewg.org/tapwater/system.php?pws=IL0314890,Schaumburg,60546
Arlington Heights,76943,IL,https://www.ewg.org/tapwater/system.php?pws=IL0314030,Arlington Heights,60546
Evanston,74360,IL,https://www.ewg.org/tapwater/system.php?pws=IL0310810,Evanston,60546
Palatine,67000,IL,https://www.ewg.org/tapwater/system.php?pws=IL0312340,Palatine,60546
Skokie,63348,IL,https://www.ewg.org/tapwater/system.php?pws=IL0312880,Skokie,60546
Des Plaines,58710,IL,https://www.ewg.org/tapwater/system.php?pws=IL0310630,Des Plaines,60546
Glenview,58000,IL,https://www.ewg.org/tapwater/system.php?pws=IL0311020,Glenview,60546
Beverly Hills,10451,MI,https://www.ewg.org/tapwater/system.php?pws=MI0000690,Beverly Hills,48025
Waterford,1136,MI,https://www.ewg.org/tapwater/system.php?pws=MI0000715,Bingham Farms,48025
Farmington Hills,72460,MI,https://www.ewg.org/tapwater/system.php?pws=MI0002240,City of Farmington Hills,48025
Bloomfield Hills,41070,MI,https://www.ewg.org/tapwater/system.php?pws=MI0000790,Bloomfield Township,48025
Royal Oak,57236,MI,https://www.ewg.org/tapwater/system.php?pws=MI0005830,City of Royal Oak,48025
Birmingham,20103,MI,https://www.ewg.org/tapwater/system.php?pws=MI0000730,Birmingham,48025
West Bloomfield,49429,MI,https://www.ewg.org/tapwater/system.php?pws=MI0006975,West Bloomfield Township,48025
Bozeman,32000,MT,https://www.ewg.org/tapwater/system.php?pws=MT0000161,City of Bozeman,59752
West Yellowstone,8535,MT,https://www.ewg.org/tapwater/system.php?pws=MT0003136,"West Yellowstone, Town of",59752
Belgrade,7000,MT,https://www.ewg.org/tapwater/system.php?pws=MT0000136,"Belgrade, City of",59752
Belgrade,4200,MT,https://www.ewg.org/tapwater/system.php?pws=MT0004082,River Rock County Water and Sewer District,59752
Townsend,2000,MT,https://www.ewg.org/tapwater/system.php?pws=MT0000344,"Townsend, City of",59752
Three Forks,1909,MT,https://www.ewg.org/tapwater/system.php?pws=MT0000343,"Three Forks, City of",59752
Bozeman,1900,MT,https://www.ewg.org/tapwater/system.php?pws=MT0004284,North Star Zoot Water,59752
Manhattan,1571,MT,https://www.ewg.org/tapwater/system.php?pws=MT0000285,"Manhattan, Town of",59752
Boulder,1400,MT,https://www.ewg.org/tapwater/system.php?pws=MT0000158,"Boulder, City of",59752
Bozeman,1130,MT,https://www.ewg.org/tapwater/system.php?pws=MT0000628,Rae Water and Sewer District 313,59752
Albert,174,KS,https://www.ewg.org/tapwater/system.php?pws=KS2000914,"Albert, City of",67565
Alexander,63,KS,https://www.ewg.org/tapwater/system.php?pws=KS2016503,"Alexander, City of",67565
Great Bend,1000,KS,https://www.ewg.org/tapwater/system.php?pws=KS2000913,Barton County Community College,67565
Great Bend,368,KS,https://www.ewg.org/tapwater/system.php?pws=KS2000907,Barton County Rural Water District 2,67565
Great Bend,176,KS,https://www.ewg.org/tapwater/system.php?pws=KS2000915,Barton Hills Addition,67565
Bison,247,KS,https://www.ewg.org/tapwater/system.php?pws=KS2016501,"Bison, City of",67565
Hays,93,KS,https://www.ewg.org/tapwater/system.php?pws=KS2005110,Buffalo Hills Park,67565
Great Bend,15840,KS,https://www.ewg.org/tapwater/system.php?pws=KS2000911,City of Great Bend,67565
Hays,21044,KS,https://www.ewg.org/tapwater/system.php?pws=KS2005111,City of Hays,67565
Claflin,638,KS,https://www.ewg.org/tapwater/system.php?pws=KS2000905,"Claflin, City of",67565
Hays,125,KS,https://www.ewg.org/tapwater/system.php?pws=KS2005121,Country View Mobile Home Park,67565
Ellinwood,2098,KS,https://www.ewg.org/tapwater/system.php?pws=KS2000906,"Ellinwood, City of",67565
Hays,270,KS,https://www.ewg.org/tapwater/system.php?pws=KS2005124,Ellis County Rural Water District 1c,67565
Hays,200,KS,https://www.ewg.org/tapwater/system.php?pws=KS2005113,Ellis County Rural Water District 3,67565
Hays,250,KS,https://www.ewg.org/tapwater/system.php?pws=KS2005122,Ellis County Rural Water District 6,67565
Ellis,2074,KS,https://www.ewg.org/tapwater/system.php?pws=KS2005114,"Ellis, City of",67565
Hays,38,KS,https://www.ewg.org/tapwater/system.php?pws=KS2005116,Hays Suburban Estates,67565
Hoisington,2664,KS,https://www.ewg.org/tapwater/system.php?pws=KS2000903,"Hoisington, City of",67565
La Crosse,1290,KS,https://www.ewg.org/tapwater/system.php?pws=KS2016507,"Lacrosse, City of",67565
Liebenthal,100,KS,https://www.ewg.org/tapwater/system.php?pws=KS2016508,"Liebenthal, City of",67565
Mccracken,190,KS,https://www.ewg.org/tapwater/system.php?pws=KS2016502,"Mccracken, City of",67565
Olmitz,113,KS,https://www.ewg.org/tapwater/system.php?pws=KS2000904,"Olmitz, City of",67565
Otis,274,KS,https://www.ewg.org/tapwater/system.php?pws=KS2016505,"Otis, City of",67565
Pawnee Rock,244,KS,https://www.ewg.org/tapwater/system.php?pws=KS2000916,"Pawnee Rock, City of",67565
Rush Center,165,KS,https://www.ewg.org/tapwater/system.php?pws=KS2016506,"Rush Center, City of",67565
Mccracken,150,KS,https://www.ewg.org/tapwater/system.php?pws=KS2016509,Rush County Rural Water District 1,67565
Schoenchen,208,KS,https://www.ewg.org/tapwater/system.php?pws=KS2005118,"Schoenchen, City of",67565
Susank,34,KS,https://www.ewg.org/tapwater/system.php?pws=KS2000901,"Susank, City of",67565
Timken,74,KS,https://www.ewg.org/tapwater/system.php?pws=KS2016504,"Timken, City of",67565
Victoria,1225,KS,https://www.ewg.org/tapwater/system.php?pws=KS2005119,"Victoria, City of",67565
New Haven,418900,CT,https://www.ewg.org/tapwater/system.php?pws=CT0930011,Regional Water Authority,06615
Victor,40732,NY,https://www.ewg.org/tapwater/system.php?pws=NY3401151,Canandaigua-Farmington Consolidated WD,14544
Canandaigua,34652,NY,https://www.ewg.org/tapwater/system.php?pws=NY3401150,Canandaigua City,14544
Geneva,13914,NY,https://www.ewg.org/tapwater/system.php?pws=NY3401156,Geneva City,14544
Penn Yan,10572,NY,https://www.ewg.org/tapwater/system.php?pws=NY6101263,Penn Yan Village,14544
Gorham,8816,NY,https://www.ewg.org/tapwater/system.php?pws=NY3401170,Gorham Town Water District,14544
Asheville,124300,NC,https://www.ewg.org/tapwater/system.php?pws=NC0111010,City of Asheville,28730
Weaverville,9000,NC,https://www.ewg.org/tapwater/system.php?pws=NC0111015,Woodfin Sanitary Water and Sewer,28730
Black Mountain,6700,NC,https://www.ewg.org/tapwater/system.php?pws=NC0111020,"Black Mountain, Town of",28730
Weaverville,5710,NC,https://www.ewg.org/tapwater/system.php?pws=NC0111025,"Weaverville, Town of",28730
Asheville,1356,NC,https://www.ewg.org/tapwater/system.php?pws=NC0111030,"Biltmore Forest, Town of",28730
Rapid City,66481,SD,https://www.ewg.org/tapwater/system.php?pws=SD4600406,Rapid City,57730
Rapid City,9075,SD,https://www.ewg.org/tapwater/system.php?pws=SD4600274,Rapid Valley Sanitary District,57730
Box Elder,7800,SD,https://www.ewg.org/tapwater/system.php?pws=SD4600046,Box Elder,57730
Ellsworth Afb,6827,SD,https://www.ewg.org/tapwater/system.php?pws=SD4680004,Ellsworth Air Force Base,57730
Keystone,4100,SD,https://www.ewg.org/tapwater/system.php?pws=SD4680046,Nps-mount Rushmore National Memorial,57730
Custer,2067,SD,https://www.ewg.org/tapwater/system.php?pws=SD4600101,Custer,57730
Crazy Horse,2055,SD,https://www.ewg.org/tapwater/system.php?pws=SD4600547,Laughing Water Restaurant At Crazy H,57730
Rapid City,1200,SD,https://www.ewg.org/tapwater/system.php?pws=SD4600263,Colonial Pine Hills Sanitary Distric,57730
Piedmont,1200,SD,https://www.ewg.org/tapwater/system.php?pws=SD4600264,Chapel Lane Water Company,57730
