,1_star_count,2_star_count,3_star_count,4_star_count,5_star_count,Fri,Mon,Sat,Sun,Thu,Tue,Wed,category,city,claimed_status,health_rating,moreInfoVal,moreInfoVar,name,price_range,rating,ratings,reviews,street
,4,9,11,27,23,4:00 pm - 12:00 am,4:00 pm - 11:00 pm,12:00 pm - 12:00 am,12:00 pm - 8:00 pm,4:00 pm - 11:00 pm,4:00 pm - 11:00 pm,"4:00 pm - 11:00 pm
        
                Closed now","Breweries,Beer Bar,Tapas/Small Plates",Quakertown,Claimed,,No,Dogs Allowed,The Proper Brewing Company,$11-30,,4.0,74 reviews,117 W Broad St
,4,9,11,27,23,4:00 pm - 12:00 am,4:00 pm - 11:00 pm,12:00 pm - 12:00 am,12:00 pm - 8:00 pm,4:00 pm - 11:00 pm,4:00 pm - 11:00 pm,"4:00 pm - 11:00 pm
        
                Closed now","Breweries,Beer Bar,Tapas/Small Plates",Quakertown,Claimed,,Yes,Waiter Service,The Proper Brewing Company,$11-30,,4.0,74 reviews,117 W Broad St
,4,9,11,27,23,4:00 pm - 12:00 am,4:00 pm - 11:00 pm,12:00 pm - 12:00 am,12:00 pm - 8:00 pm,4:00 pm - 11:00 pm,4:00 pm - 11:00 pm,"4:00 pm - 11:00 pm
        
                Closed now","Breweries,Beer Bar,Tapas/Small Plates",Quakertown,Claimed,,Yes,Caters,The Proper Brewing Company,$11-30,,4.0,74 reviews,117 W Broad St
,4,9,11,27,23,4:00 pm - 12:00 am,4:00 pm - 11:00 pm,12:00 pm - 12:00 am,12:00 pm - 8:00 pm,4:00 pm - 11:00 pm,4:00 pm - 11:00 pm,"4:00 pm - 11:00 pm
        
                Closed now","Breweries,Beer Bar,Tapas/Small Plates",Quakertown,Claimed,,No,Has Pool Table,The Proper Brewing Company,$11-30,,4.0,74 reviews,117 W Broad St
,8,7,9,24,46,10:00 am - 10:00 pm,10:00 am - 2:30 pm,10:00 am - 10:00 pm,Closed,10:00 am - 8:00 pm,10:00 am - 2:30 pm,"10:00 am - 8:00 pm
        
                Closed now","Vegetarian,Vegan,Brewpubs",Harrisburg,Claimed,,Yes,Has Dairy-free Options,The Vegetable Hunter,$11-30,,4.0,94 reviews,614 N 2nd St
,8,7,9,24,46,10:00 am - 10:00 pm,10:00 am - 2:30 pm,10:00 am - 10:00 pm,Closed,10:00 am - 8:00 pm,10:00 am - 2:30 pm,"10:00 am - 8:00 pm
        
                Closed now","Vegetarian,Vegan,Brewpubs",Harrisburg,Claimed,,Yes,Liked by Vegans,The Vegetable Hunter,$11-30,,4.0,94 reviews,614 N 2nd St
,8,7,9,24,46,10:00 am - 10:00 pm,10:00 am - 2:30 pm,10:00 am - 10:00 pm,Closed,10:00 am - 8:00 pm,10:00 am - 2:30 pm,"10:00 am - 8:00 pm
        
                Closed now","Vegetarian,Vegan,Brewpubs",Harrisburg,Claimed,,Yes,Liked by Vegetarians,The Vegetable Hunter,$11-30,,4.0,94 reviews,614 N 2nd St
,8,7,9,24,46,10:00 am - 10:00 pm,10:00 am - 2:30 pm,10:00 am - 10:00 pm,Closed,10:00 am - 8:00 pm,10:00 am - 2:30 pm,"10:00 am - 8:00 pm
        
                Closed now","Vegetarian,Vegan,Brewpubs",Harrisburg,Claimed,,No,Takes Reservations,The Vegetable Hunter,$11-30,,4.0,94 reviews,614 N 2nd St
,8,7,9,24,46,10:00 am - 10:00 pm,10:00 am - 2:30 pm,10:00 am - 10:00 pm,Closed,10:00 am - 8:00 pm,10:00 am - 2:30 pm,"10:00 am - 8:00 pm
        
                Closed now","Vegetarian,Vegan,Brewpubs",Harrisburg,Claimed,,No,Delivery,The Vegetable Hunter,$11-30,,4.0,94 reviews,614 N 2nd St
,8,7,9,24,46,10:00 am - 10:00 pm,10:00 am - 2:30 pm,10:00 am - 10:00 pm,Closed,10:00 am - 8:00 pm,10:00 am - 2:30 pm,"10:00 am - 8:00 pm
        
                Closed now","Vegetarian,Vegan,Brewpubs",Harrisburg,Claimed,,Yes,Take-out,The Vegetable Hunter,$11-30,,4.0,94 reviews,614 N 2nd St
,8,7,9,24,46,10:00 am - 10:00 pm,10:00 am - 2:30 pm,10:00 am - 10:00 pm,Closed,10:00 am - 8:00 pm,10:00 am - 2:30 pm,"10:00 am - 8:00 pm
        
                Closed now","Vegetarian,Vegan,Brewpubs",Harrisburg,Claimed,,Yes,Accepts Credit Cards,The Vegetable Hunter,$11-30,,4.0,94 reviews,614 N 2nd St
,8,7,9,24,46,10:00 am - 10:00 pm,10:00 am - 2:30 pm,10:00 am - 10:00 pm,Closed,10:00 am - 8:00 pm,10:00 am - 2:30 pm,"10:00 am - 8:00 pm
        
                Closed now","Vegetarian,Vegan,Brewpubs",Harrisburg,Claimed,,No,Accepts Apple Pay,The Vegetable Hunter,$11-30,,4.0,94 reviews,614 N 2nd St
,8,7,9,24,46,10:00 am - 10:00 pm,10:00 am - 2:30 pm,10:00 am - 10:00 pm,Closed,10:00 am - 8:00 pm,10:00 am - 2:30 pm,"10:00 am - 8:00 pm
        
                Closed now","Vegetarian,Vegan,Brewpubs",Harrisburg,Claimed,,Yes,Accepts Google Pay,The Vegetable Hunter,$11-30,,4.0,94 reviews,614 N 2nd St
,8,7,9,24,46,10:00 am - 10:00 pm,10:00 am - 2:30 pm,10:00 am - 10:00 pm,Closed,10:00 am - 8:00 pm,10:00 am - 2:30 pm,"10:00 am - 8:00 pm
        
                Closed now","Vegetarian,Vegan,Brewpubs",Harrisburg,Claimed,,"Breakfast, Lunch",Good For,The Vegetable Hunter,$11-30,,4.0,94 reviews,614 N 2nd St
,8,7,9,24,46,10:00 am - 10:00 pm,10:00 am - 2:30 pm,10:00 am - 10:00 pm,Closed,10:00 am - 8:00 pm,10:00 am - 2:30 pm,"10:00 am - 8:00 pm
        
                Closed now","Vegetarian,Vegan,Brewpubs",Harrisburg,Claimed,,Street,Parking,The Vegetable Hunter,$11-30,,4.0,94 reviews,614 N 2nd St
,8,7,9,24,46,10:00 am - 10:00 pm,10:00 am - 2:30 pm,10:00 am - 10:00 pm,Closed,10:00 am - 8:00 pm,10:00 am - 2:30 pm,"10:00 am - 8:00 pm
        
                Closed now","Vegetarian,Vegan,Brewpubs",Harrisburg,Claimed,,Yes,Bike Parking,The Vegetable Hunter,$11-30,,4.0,94 reviews,614 N 2nd St
,8,7,9,24,46,10:00 am - 10:00 pm,10:00 am - 2:30 pm,10:00 am - 10:00 pm,Closed,10:00 am - 8:00 pm,10:00 am - 2:30 pm,"10:00 am - 8:00 pm
        
                Closed now","Vegetarian,Vegan,Brewpubs",Harrisburg,Claimed,,Yes,Good for Kids,The Vegetable Hunter,$11-30,,4.0,94 reviews,614 N 2nd St
,8,7,9,24,46,10:00 am - 10:00 pm,10:00 am - 2:30 pm,10:00 am - 10:00 pm,Closed,10:00 am - 8:00 pm,10:00 am - 2:30 pm,"10:00 am - 8:00 pm
        
                Closed now","Vegetarian,Vegan,Brewpubs",Harrisburg,Claimed,,Yes,Good for Groups,The Vegetable Hunter,$11-30,,4.0,94 reviews,614 N 2nd St
,8,7,9,24,46,10:00 am - 10:00 pm,10:00 am - 2:30 pm,10:00 am - 10:00 pm,Closed,10:00 am - 8:00 pm,10:00 am - 2:30 pm,"10:00 am - 8:00 pm
        
                Closed now","Vegetarian,Vegan,Brewpubs",Harrisburg,Claimed,,Casual,Attire,The Vegetable Hunter,$11-30,,4.0,94 reviews,614 N 2nd St
,8,7,9,24,46,10:00 am - 10:00 pm,10:00 am - 2:30 pm,10:00 am - 10:00 pm,Closed,10:00 am - 8:00 pm,10:00 am - 2:30 pm,"10:00 am - 8:00 pm
        
                Closed now","Vegetarian,Vegan,Brewpubs",Harrisburg,Claimed,,"Hipster, Casual",Ambience,The Vegetable Hunter,$11-30,,4.0,94 reviews,614 N 2nd St
,8,7,9,24,46,10:00 am - 10:00 pm,10:00 am - 2:30 pm,10:00 am - 10:00 pm,Closed,10:00 am - 8:00 pm,10:00 am - 2:30 pm,"10:00 am - 8:00 pm
        
                Closed now","Vegetarian,Vegan,Brewpubs",Harrisburg,Claimed,,Average,Noise Level,The Vegetable Hunter,$11-30,,4.0,94 reviews,614 N 2nd St
,8,7,9,24,46,10:00 am - 10:00 pm,10:00 am - 2:30 pm,10:00 am - 10:00 pm,Closed,10:00 am - 8:00 pm,10:00 am - 2:30 pm,"10:00 am - 8:00 pm
        
                Closed now","Vegetarian,Vegan,Brewpubs",Harrisburg,Claimed,,Beer & Wine Only,Alcohol,The Vegetable Hunter,$11-30,,4.0,94 reviews,614 N 2nd St
,8,7,9,24,46,10:00 am - 10:00 pm,10:00 am - 2:30 pm,10:00 am - 10:00 pm,Closed,10:00 am - 8:00 pm,10:00 am - 2:30 pm,"10:00 am - 8:00 pm
        
                Closed now","Vegetarian,Vegan,Brewpubs",Harrisburg,Claimed,,Yes,Outdoor Seating,The Vegetable Hunter,$11-30,,4.0,94 reviews,614 N 2nd St
,8,7,9,24,46,10:00 am - 10:00 pm,10:00 am - 2:30 pm,10:00 am - 10:00 pm,Closed,10:00 am - 8:00 pm,10:00 am - 2:30 pm,"10:00 am - 8:00 pm
        
                Closed now","Vegetarian,Vegan,Brewpubs",Harrisburg,Claimed,,Free,Wi-Fi,The Vegetable Hunter,$11-30,,4.0,94 reviews,614 N 2nd St
,8,7,9,24,46,10:00 am - 10:00 pm,10:00 am - 2:30 pm,10:00 am - 10:00 pm,Closed,10:00 am - 8:00 pm,10:00 am - 2:30 pm,"10:00 am - 8:00 pm
        
                Closed now","Vegetarian,Vegan,Brewpubs",Harrisburg,Claimed,,No,Has TV,The Vegetable Hunter,$11-30,,4.0,94 reviews,614 N 2nd St
,8,7,9,24,46,10:00 am - 10:00 pm,10:00 am - 2:30 pm,10:00 am - 10:00 pm,Closed,10:00 am - 8:00 pm,10:00 am - 2:30 pm,"10:00 am - 8:00 pm
        
                Closed now","Vegetarian,Vegan,Brewpubs",Harrisburg,Claimed,,No,Waiter Service,The Vegetable Hunter,$11-30,,4.0,94 reviews,614 N 2nd St
,8,7,9,24,46,10:00 am - 10:00 pm,10:00 am - 2:30 pm,10:00 am - 10:00 pm,Closed,10:00 am - 8:00 pm,10:00 am - 2:30 pm,"10:00 am - 8:00 pm
        
                Closed now","Vegetarian,Vegan,Brewpubs",Harrisburg,Claimed,,Yes,Caters,The Vegetable Hunter,$11-30,,4.0,94 reviews,614 N 2nd St
,8,7,9,24,46,10:00 am - 10:00 pm,10:00 am - 2:30 pm,10:00 am - 10:00 pm,Closed,10:00 am - 8:00 pm,10:00 am - 2:30 pm,"10:00 am - 8:00 pm
        
                Closed now","Vegetarian,Vegan,Brewpubs",Harrisburg,Claimed,,Yes,Gender Neutral Restrooms,The Vegetable Hunter,$11-30,,4.0,94 reviews,614 N 2nd St
,4,16,14,18,31,12:00 pm - 10:30 pm,Closed,12:00 pm - 10:30 pm,12:00 pm - 8:00 pm,12:00 pm - 9:30 pm,Closed,"4:00 pm - 9:30 pm
        
                Closed now",Brewpubs,Bryn Mawr,Claimed,,Yes,Take-out,Tin Lizard Brewing Co,Moderate,,3.5,83 reviews,1000 W Lancaster Ave
,4,16,14,18,31,12:00 pm - 10:30 pm,Closed,12:00 pm - 10:30 pm,12:00 pm - 8:00 pm,12:00 pm - 9:30 pm,Closed,"4:00 pm - 9:30 pm
        
                Closed now",Brewpubs,Bryn Mawr,Claimed,,Yes,Accepts Credit Cards,Tin Lizard Brewing Co,Moderate,,3.5,83 reviews,1000 W Lancaster Ave
,4,16,14,18,31,12:00 pm - 10:30 pm,Closed,12:00 pm - 10:30 pm,12:00 pm - 8:00 pm,12:00 pm - 9:30 pm,Closed,"4:00 pm - 9:30 pm
        
                Closed now",Brewpubs,Bryn Mawr,Claimed,,No,Accepts Cryptocurrency,Tin Lizard Brewing Co,Moderate,,3.5,83 reviews,1000 W Lancaster Ave
,4,16,14,18,31,12:00 pm - 10:30 pm,Closed,12:00 pm - 10:30 pm,12:00 pm - 8:00 pm,12:00 pm - 9:30 pm,Closed,"4:00 pm - 9:30 pm
        
                Closed now",Brewpubs,Bryn Mawr,Claimed,,Street,Parking,Tin Lizard Brewing Co,Moderate,,3.5,83 reviews,1000 W Lancaster Ave
,4,16,14,18,31,12:00 pm - 10:30 pm,Closed,12:00 pm - 10:30 pm,12:00 pm - 8:00 pm,12:00 pm - 9:30 pm,Closed,"4:00 pm - 9:30 pm
        
                Closed now",Brewpubs,Bryn Mawr,Claimed,,Yes,Bike Parking,Tin Lizard Brewing Co,Moderate,,3.5,83 reviews,1000 W Lancaster Ave
,4,16,14,18,31,12:00 pm - 10:30 pm,Closed,12:00 pm - 10:30 pm,12:00 pm - 8:00 pm,12:00 pm - 9:30 pm,Closed,"4:00 pm - 9:30 pm
        
                Closed now",Brewpubs,Bryn Mawr,Claimed,,Yes,Wheelchair Accessible,Tin Lizard Brewing Co,Moderate,,3.5,83 reviews,1000 W Lancaster Ave
,4,16,14,18,31,12:00 pm - 10:30 pm,Closed,12:00 pm - 10:30 pm,12:00 pm - 8:00 pm,12:00 pm - 9:30 pm,Closed,"4:00 pm - 9:30 pm
        
                Closed now",Brewpubs,Bryn Mawr,Claimed,,Yes,Good for Kids,Tin Lizard Brewing Co,Moderate,,3.5,83 reviews,1000 W Lancaster Ave
,4,16,14,18,31,12:00 pm - 10:30 pm,Closed,12:00 pm - 10:30 pm,12:00 pm - 8:00 pm,12:00 pm - 9:30 pm,Closed,"4:00 pm - 9:30 pm
        
                Closed now",Brewpubs,Bryn Mawr,Claimed,,Average,Noise Level,Tin Lizard Brewing Co,Moderate,,3.5,83 reviews,1000 W Lancaster Ave
,4,16,14,18,31,12:00 pm - 10:30 pm,Closed,12:00 pm - 10:30 pm,12:00 pm - 8:00 pm,12:00 pm - 9:30 pm,Closed,"4:00 pm - 9:30 pm
        
                Closed now",Brewpubs,Bryn Mawr,Claimed,,Yes,Good For Happy Hour,Tin Lizard Brewing Co,Moderate,,3.5,83 reviews,1000 W Lancaster Ave
,4,16,14,18,31,12:00 pm - 10:30 pm,Closed,12:00 pm - 10:30 pm,12:00 pm - 8:00 pm,12:00 pm - 9:30 pm,Closed,"4:00 pm - 9:30 pm
        
                Closed now",Brewpubs,Bryn Mawr,Claimed,,No,Dogs Allowed,Tin Lizard Brewing Co,Moderate,,3.5,83 reviews,1000 W Lancaster Ave
,4,16,14,18,31,12:00 pm - 10:30 pm,Closed,12:00 pm - 10:30 pm,12:00 pm - 8:00 pm,12:00 pm - 9:30 pm,Closed,"4:00 pm - 9:30 pm
        
                Closed now",Brewpubs,Bryn Mawr,Claimed,,Yes,Caters,Tin Lizard Brewing Co,Moderate,,3.5,83 reviews,1000 W Lancaster Ave
,4,16,14,18,31,12:00 pm - 10:30 pm,Closed,12:00 pm - 10:30 pm,12:00 pm - 8:00 pm,12:00 pm - 9:30 pm,Closed,"4:00 pm - 9:30 pm
        
                Closed now",Brewpubs,Bryn Mawr,Claimed,,Yes,Gender Neutral Restrooms,Tin Lizard Brewing Co,Moderate,,3.5,83 reviews,1000 W Lancaster Ave
,,,,,,,,,,,,,,Ardmore,,,NA,NA,Tired Hands Brewing Co,,NA,,NA,16 Ardmore Ave
,,,,,,,,,,,,,,Spring City,,,NA,NA,Tuned Up Brewing Company,,NA,,NA,135 N Main St
,,,,,,,,,,,,,,Philadelphia,,,NA,NA,Urban Village Brewing Company,,NA,,NA,1001 N 2nd St
,,,,,,,,,,,,,,Easton,,,NA,NA,Weyerbacher Brewing Co,,NA,,NA,905 Line St Ste G
,,,,,,,,,,,,,,Landenberg,,,NA,NA,White Clay Brewing Company,,NA,,NA,
,,,,,,,,,,,,,,Harrisburg,,,NA,NA,Wolf Brewing Company,,NA,,NA,
,,,,,,,,,,,,,,Delmont,,,NA,NA,Yellow Bridge Brewing Co.,,NA,,NA,2266 Route 66
,,,,,,,,,,,,,,Wexford,,,NA,NA,Young's Brewing,,NA,,NA,
,0,0,2,15,38,12:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,12:00 pm - 9:00 pm,4:00 pm - 10:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",Brewpubs,Warwick,Claimed,,Yes,Accepts Credit Cards,Apponaug Brewing,Moderate,,4.5,55 reviews,
,0,0,2,15,38,12:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,12:00 pm - 9:00 pm,4:00 pm - 10:00 pm,4:00 pm - 10:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",Brewpubs,Warwick,Claimed,,Yes,Gender Neutral Restrooms,Apponaug Brewing,Moderate,,4.5,55 reviews,
,,,,,,,,,,,,,,East Greenwich,,,NA,NA,Brewery in Planning - east greenwich,,NA,,NA,
,0,1,1,6,13,5:00 pm - 9:00 pm,Closed,12:00 pm - 9:00 pm,12:00 pm - 6:00 pm,5:00 pm - 9:00 pm,Closed,Closed,Breweries,Cranston,Claimed,,No,Take-out,Buttonwoods Brewery,Moderate,,4.5,21 reviews,530 Wellington Ave Ste 22
,0,1,1,6,13,5:00 pm - 9:00 pm,Closed,12:00 pm - 9:00 pm,12:00 pm - 6:00 pm,5:00 pm - 9:00 pm,Closed,Closed,Breweries,Cranston,Claimed,,Yes,Accepts Credit Cards,Buttonwoods Brewery,Moderate,,4.5,21 reviews,530 Wellington Ave Ste 22
,0,1,1,6,13,5:00 pm - 9:00 pm,Closed,12:00 pm - 9:00 pm,12:00 pm - 6:00 pm,5:00 pm - 9:00 pm,Closed,Closed,Breweries,Cranston,Claimed,,Yes,Bike Parking,Buttonwoods Brewery,Moderate,,4.5,21 reviews,530 Wellington Ave Ste 22
,0,1,1,6,13,5:00 pm - 9:00 pm,Closed,12:00 pm - 9:00 pm,12:00 pm - 6:00 pm,5:00 pm - 9:00 pm,Closed,Closed,Breweries,Cranston,Claimed,,No,Dogs Allowed,Buttonwoods Brewery,Moderate,,4.5,21 reviews,530 Wellington Ave Ste 22
,0,1,1,6,13,5:00 pm - 9:00 pm,Closed,12:00 pm - 9:00 pm,12:00 pm - 6:00 pm,5:00 pm - 9:00 pm,Closed,Closed,Breweries,Cranston,Claimed,,No,Caters,Buttonwoods Brewery,Moderate,,4.5,21 reviews,530 Wellington Ave Ste 22
,,,,,,,,,,,,,,Providence,,,NA,NA,Long Live Beerworks,,NA,,NA,425 W Fountain St Unit 104
,,,,,,,,,,,,,,Block Island,,,NA,NA,Mohegan Cafe and Brewery,,NA,,NA,213 Water St
,,,,,,,,,,,,,,Newport,,,NA,NA,Newport Storm Brewery / Coastal Extreme Brewing Company,,NA,,NA,293 JT Connell Hwy
,,,,,,,,,,,,,,Providence,,,NA,NA,Providence Brewing Company,,NA,,NA,1920 Mineral Spring Ave Unit 11
,0,0,0,4,14,3:00 pm - 9:00 pm,Closed,1:00 pm - 9:00 pm,1:00 pm - 6:00 pm,4:00 pm - 8:00 pm,Closed,"4:00 pm - 8:00 pm
        
                Closed now",Breweries,Portsmouth ,Claimed,,No,Take-out,Ragged Island Brewing Company,Moderate,,5.0,18 reviews,200 High Point Ave Unit B6
,0,0,0,4,14,3:00 pm - 9:00 pm,Closed,1:00 pm - 9:00 pm,1:00 pm - 6:00 pm,4:00 pm - 8:00 pm,Closed,"4:00 pm - 8:00 pm
        
                Closed now",Breweries,Portsmouth ,Claimed,,Yes,Accepts Credit Cards,Ragged Island Brewing Company,Moderate,,5.0,18 reviews,200 High Point Ave Unit B6
,0,0,0,4,14,3:00 pm - 9:00 pm,Closed,1:00 pm - 9:00 pm,1:00 pm - 6:00 pm,4:00 pm - 8:00 pm,Closed,"4:00 pm - 8:00 pm
        
                Closed now",Breweries,Portsmouth ,Claimed,,Yes,Accepts Apple Pay,Ragged Island Brewing Company,Moderate,,5.0,18 reviews,200 High Point Ave Unit B6
,0,0,0,4,14,3:00 pm - 9:00 pm,Closed,1:00 pm - 9:00 pm,1:00 pm - 6:00 pm,4:00 pm - 8:00 pm,Closed,"4:00 pm - 8:00 pm
        
                Closed now",Breweries,Portsmouth ,Claimed,,Private Lot,Parking,Ragged Island Brewing Company,Moderate,,5.0,18 reviews,200 High Point Ave Unit B6
,0,0,0,4,14,3:00 pm - 9:00 pm,Closed,1:00 pm - 9:00 pm,1:00 pm - 6:00 pm,4:00 pm - 8:00 pm,Closed,"4:00 pm - 8:00 pm
        
                Closed now",Breweries,Portsmouth ,Claimed,,Yes,Bike Parking,Ragged Island Brewing Company,Moderate,,5.0,18 reviews,200 High Point Ave Unit B6
,0,0,0,4,14,3:00 pm - 9:00 pm,Closed,1:00 pm - 9:00 pm,1:00 pm - 6:00 pm,4:00 pm - 8:00 pm,Closed,"4:00 pm - 8:00 pm
        
                Closed now",Breweries,Portsmouth ,Claimed,,No,Caters,Ragged Island Brewing Company,Moderate,,5.0,18 reviews,200 High Point Ave Unit B6
,0,0,0,4,14,3:00 pm - 9:00 pm,Closed,1:00 pm - 9:00 pm,1:00 pm - 6:00 pm,4:00 pm - 8:00 pm,Closed,"4:00 pm - 8:00 pm
        
                Closed now",Breweries,Portsmouth ,Claimed,,Yes,Gender Neutral Restrooms,Ragged Island Brewing Company,Moderate,,5.0,18 reviews,200 High Point Ave Unit B6
,,,,,,,,,,,,,,Providence,,,NA,NA,Union Station Brewery,,NA,,NA,36 Exchange Ter Ste 2
,,,,,,,,,,,,,,,,,NA,NA,Hunter Gatherer Brewery and Alehouse,,NA,,NA,
,,,,,,,,,,,,,,Meadville,,,NA,NA,Voodoo Brewing Production Facility,,NA,,NA,834 Bessemer St
,7,5,15,12,32,12:00 pm - 10:00 pm,12:00 pm - 9:00 pm,12:00 pm - 10:00 pm,10:00 am - 8:00 pm,12:00 pm - 9:00 pm,Closed,Closed,Breweries,Hawley,Claimed,,Yes,Take-out,Wallenpaupack Brewing Company,Moderate,,4.0,71 reviews,73 Welwood Ave
,7,5,15,12,32,12:00 pm - 10:00 pm,12:00 pm - 9:00 pm,12:00 pm - 10:00 pm,10:00 am - 8:00 pm,12:00 pm - 9:00 pm,Closed,Closed,Breweries,Hawley,Claimed,,Yes,Accepts Credit Cards,Wallenpaupack Brewing Company,Moderate,,4.0,71 reviews,73 Welwood Ave
,7,5,15,12,32,12:00 pm - 10:00 pm,12:00 pm - 9:00 pm,12:00 pm - 10:00 pm,10:00 am - 8:00 pm,12:00 pm - 9:00 pm,Closed,Closed,Breweries,Hawley,Claimed,,No,Accepts Apple Pay,Wallenpaupack Brewing Company,Moderate,,4.0,71 reviews,73 Welwood Ave
,7,5,15,12,32,12:00 pm - 10:00 pm,12:00 pm - 9:00 pm,12:00 pm - 10:00 pm,10:00 am - 8:00 pm,12:00 pm - 9:00 pm,Closed,Closed,Breweries,Hawley,Claimed,,Private Lot,Parking,Wallenpaupack Brewing Company,Moderate,,4.0,71 reviews,73 Welwood Ave
,7,5,15,12,32,12:00 pm - 10:00 pm,12:00 pm - 9:00 pm,12:00 pm - 10:00 pm,10:00 am - 8:00 pm,12:00 pm - 9:00 pm,Closed,Closed,Breweries,Hawley,Claimed,,No,Bike Parking,Wallenpaupack Brewing Company,Moderate,,4.0,71 reviews,73 Welwood Ave
,7,5,15,12,32,12:00 pm - 10:00 pm,12:00 pm - 9:00 pm,12:00 pm - 10:00 pm,10:00 am - 8:00 pm,12:00 pm - 9:00 pm,Closed,Closed,Breweries,Hawley,Claimed,,Yes,Wheelchair Accessible,Wallenpaupack Brewing Company,Moderate,,4.0,71 reviews,73 Welwood Ave
,7,5,15,12,32,12:00 pm - 10:00 pm,12:00 pm - 9:00 pm,12:00 pm - 10:00 pm,10:00 am - 8:00 pm,12:00 pm - 9:00 pm,Closed,Closed,Breweries,Hawley,Claimed,,Yes,Good for Kids,Wallenpaupack Brewing Company,Moderate,,4.0,71 reviews,73 Welwood Ave
,7,5,15,12,32,12:00 pm - 10:00 pm,12:00 pm - 9:00 pm,12:00 pm - 10:00 pm,10:00 am - 8:00 pm,12:00 pm - 9:00 pm,Closed,Closed,Breweries,Hawley,Claimed,,Loud,Noise Level,Wallenpaupack Brewing Company,Moderate,,4.0,71 reviews,73 Welwood Ave
,7,5,15,12,32,12:00 pm - 10:00 pm,12:00 pm - 9:00 pm,12:00 pm - 10:00 pm,10:00 am - 8:00 pm,12:00 pm - 9:00 pm,Closed,Closed,Breweries,Hawley,Claimed,,No,Dogs Allowed,Wallenpaupack Brewing Company,Moderate,,4.0,71 reviews,73 Welwood Ave
,7,5,15,12,32,12:00 pm - 10:00 pm,12:00 pm - 9:00 pm,12:00 pm - 10:00 pm,10:00 am - 8:00 pm,12:00 pm - 9:00 pm,Closed,Closed,Breweries,Hawley,Claimed,,Yes,Caters,Wallenpaupack Brewing Company,Moderate,,4.0,71 reviews,73 Welwood Ave
,5,8,10,17,44,10:30 am - 12:00 am,Closed,10:30 am - 12:00 am,Closed,10:30 am - 12:00 am,10:30 am - 12:00 am,"10:30 am - 12:00 am
        
                Closed now","Sandwiches,Brewpubs",Hanover,Claimed,,Yes,Has Soy-free Options,Warehouse Gourmet Bistro & Brew Pub,$11-30,,4.0,84 reviews,7 Pennsylvania Ave
,5,8,10,17,44,10:30 am - 12:00 am,Closed,10:30 am - 12:00 am,Closed,10:30 am - 12:00 am,10:30 am - 12:00 am,"10:30 am - 12:00 am
        
                Closed now","Sandwiches,Brewpubs",Hanover,Claimed,,Yes,Has Dairy-free Options,Warehouse Gourmet Bistro & Brew Pub,$11-30,,4.0,84 reviews,7 Pennsylvania Ave
,5,8,10,17,44,10:30 am - 12:00 am,Closed,10:30 am - 12:00 am,Closed,10:30 am - 12:00 am,10:30 am - 12:00 am,"10:30 am - 12:00 am
        
                Closed now","Sandwiches,Brewpubs",Hanover,Claimed,,Yes,Liked by Vegans,Warehouse Gourmet Bistro & Brew Pub,$11-30,,4.0,84 reviews,7 Pennsylvania Ave
,5,8,10,17,44,10:30 am - 12:00 am,Closed,10:30 am - 12:00 am,Closed,10:30 am - 12:00 am,10:30 am - 12:00 am,"10:30 am - 12:00 am
        
                Closed now","Sandwiches,Brewpubs",Hanover,Claimed,,Yes,Has Gluten-free Options,Warehouse Gourmet Bistro & Brew Pub,$11-30,,4.0,84 reviews,7 Pennsylvania Ave
,5,8,10,17,44,10:30 am - 12:00 am,Closed,10:30 am - 12:00 am,Closed,10:30 am - 12:00 am,10:30 am - 12:00 am,"10:30 am - 12:00 am
        
                Closed now","Sandwiches,Brewpubs",Hanover,Claimed,,Yes,Liked by Vegetarians,Warehouse Gourmet Bistro & Brew Pub,$11-30,,4.0,84 reviews,7 Pennsylvania Ave
,5,8,10,17,44,10:30 am - 12:00 am,Closed,10:30 am - 12:00 am,Closed,10:30 am - 12:00 am,10:30 am - 12:00 am,"10:30 am - 12:00 am
        
                Closed now","Sandwiches,Brewpubs",Hanover,Claimed,,No,Takes Reservations,Warehouse Gourmet Bistro & Brew Pub,$11-30,,4.0,84 reviews,7 Pennsylvania Ave
,5,8,10,17,44,10:30 am - 12:00 am,Closed,10:30 am - 12:00 am,Closed,10:30 am - 12:00 am,10:30 am - 12:00 am,"10:30 am - 12:00 am
        
                Closed now","Sandwiches,Brewpubs",Hanover,Claimed,,Yes,Delivery,Warehouse Gourmet Bistro & Brew Pub,$11-30,,4.0,84 reviews,7 Pennsylvania Ave
,5,8,10,17,44,10:30 am - 12:00 am,Closed,10:30 am - 12:00 am,Closed,10:30 am - 12:00 am,10:30 am - 12:00 am,"10:30 am - 12:00 am
        
                Closed now","Sandwiches,Brewpubs",Hanover,Claimed,,Yes,Take-out,Warehouse Gourmet Bistro & Brew Pub,$11-30,,4.0,84 reviews,7 Pennsylvania Ave
