1_star_count,2_star_count,3_star_count,4_star_count,5_star_count,Fri,Mon,Sat,Sun,Thu,Tue,Wed,category,city,claimed_status,health_rating,moreInfoVal,moreInfoVar,name,price_range,rating,ratings,reviews,street
0,1,0,11,23,12:00 pm - 8:00 pm,"12:00 pm - 8:00 pm
        
                Closed now",12:00 pm - 8:00 pm,12:00 pm - 8:00 pm,12:00 pm - 8:00 pm,12:00 pm - 8:00 pm,12:00 pm - 8:00 pm,Breweries,Girdwood,Claimed,,Private Lot,Parking,Girdwood Brewing Company,Moderate,,4.5,35 reviews,2700 Alyeska Highway
0,1,0,11,23,12:00 pm - 8:00 pm,"12:00 pm - 8:00 pm
        
                Closed now",12:00 pm - 8:00 pm,12:00 pm - 8:00 pm,12:00 pm - 8:00 pm,12:00 pm - 8:00 pm,12:00 pm - 8:00 pm,Breweries,Girdwood,Claimed,,Yes,Bike Parking,Girdwood Brewing Company,Moderate,,4.5,35 reviews,2700 Alyeska Highway
0,1,0,11,23,12:00 pm - 8:00 pm,"12:00 pm - 8:00 pm
        
                Closed now",12:00 pm - 8:00 pm,12:00 pm - 8:00 pm,12:00 pm - 8:00 pm,12:00 pm - 8:00 pm,12:00 pm - 8:00 pm,Breweries,Girdwood,Claimed,,Yes,Wheelchair Accessible,Girdwood Brewing Company,Moderate,,4.5,35 reviews,2700 Alyeska Highway
0,1,0,11,23,12:00 pm - 8:00 pm,"12:00 pm - 8:00 pm
        
                Closed now",12:00 pm - 8:00 pm,12:00 pm - 8:00 pm,12:00 pm - 8:00 pm,12:00 pm - 8:00 pm,12:00 pm - 8:00 pm,Breweries,Girdwood,Claimed,,Yes,Dogs Allowed,Girdwood Brewing Company,Moderate,,4.5,35 reviews,2700 Alyeska Highway
0,1,0,11,23,12:00 pm - 8:00 pm,"12:00 pm - 8:00 pm
        
                Closed now",12:00 pm - 8:00 pm,12:00 pm - 8:00 pm,12:00 pm - 8:00 pm,12:00 pm - 8:00 pm,12:00 pm - 8:00 pm,Breweries,Girdwood,Claimed,,No,Caters,Girdwood Brewing Company,Moderate,,4.5,35 reviews,2700 Alyeska Highway
0,1,0,11,23,12:00 pm - 8:00 pm,"12:00 pm - 8:00 pm
        
                Closed now",12:00 pm - 8:00 pm,12:00 pm - 8:00 pm,12:00 pm - 8:00 pm,12:00 pm - 8:00 pm,12:00 pm - 8:00 pm,Breweries,Girdwood,Claimed,,Yes,Gender Neutral Restrooms,Girdwood Brewing Company,Moderate,,4.5,35 reviews,2700 Alyeska Highway
,,,,,,,,,,,,,Valdez,,,NA,NA,Growler Bay Brewing Co,,NA,,NA,
3,2,2,4,4,1:00 pm - 6:00 pm,"1:00 pm - 6:00 pm
        
                Closed now",1:00 pm - 6:00 pm,Closed,1:00 pm - 6:00 pm,1:00 pm - 6:00 pm,1:00 pm - 6:00 pm,"Beer, Wine & Spirits,Breweries",Haines,,,Yes,Take-out,Haines Brewing Co,Inexpensive,,3.5,15 reviews,327 Main St
3,2,2,4,4,1:00 pm - 6:00 pm,"1:00 pm - 6:00 pm
        
                Closed now",1:00 pm - 6:00 pm,Closed,1:00 pm - 6:00 pm,1:00 pm - 6:00 pm,1:00 pm - 6:00 pm,"Beer, Wine & Spirits,Breweries",Haines,,,No,Accepts Credit Cards,Haines Brewing Co,Inexpensive,,3.5,15 reviews,327 Main St
3,2,2,4,4,1:00 pm - 6:00 pm,"1:00 pm - 6:00 pm
        
                Closed now",1:00 pm - 6:00 pm,Closed,1:00 pm - 6:00 pm,1:00 pm - 6:00 pm,1:00 pm - 6:00 pm,"Beer, Wine & Spirits,Breweries",Haines,,,No,Accepts Apple Pay,Haines Brewing Co,Inexpensive,,3.5,15 reviews,327 Main St
3,2,2,4,4,1:00 pm - 6:00 pm,"1:00 pm - 6:00 pm
        
                Closed now",1:00 pm - 6:00 pm,Closed,1:00 pm - 6:00 pm,1:00 pm - 6:00 pm,1:00 pm - 6:00 pm,"Beer, Wine & Spirits,Breweries",Haines,,,Yes,Bike Parking,Haines Brewing Co,Inexpensive,,3.5,15 reviews,327 Main St
,,,,,,,,,,,,,Fairbanks,,,NA,NA,HooDoo Brewing Co,,NA,,NA,1951 Fox Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,Yes,Has Gluten-free Options,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,Yes,Liked by Vegetarians,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,No,Takes Reservations,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,No,Delivery,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,Yes,Take-out,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,Yes,Accepts Credit Cards,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,No,Accepts Apple Pay,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,No,Accepts Google Pay,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,No,Accepts Cryptocurrency,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,"Lunch, Dinner",Good For,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,Street,Parking,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,Yes,Bike Parking,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,Yes,Wheelchair Accessible,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,No,Good for Kids,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,Yes,Good for Groups,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,Casual,Attire,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,Casual,Ambience,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,Average,Noise Level,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,Live,Music,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,No,Good For Dancing,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,Full Bar,Alcohol,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,No,Good For Happy Hour,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,"Thu, Fri, Sat",Best Nights,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,No,Coat Check,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,Outdoor Area / Patio Only,Smoking,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,Yes,Outdoor Seating,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,Free,Wi-Fi,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,Yes,Has TV,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,No,Dogs Allowed,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,Yes,Waiter Service,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,Yes,Caters,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
68,96,176,322,199,11:00 am - 2:30 am,"11:00 am - 2:00 am
        
                Open now",10:00 am - 2:30 am,10:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,11:00 am - 2:00 am,"Pubs,American (New),Beer Bar",Anchorage,Claimed,85 out of 100,No,Has Pool Table,Humpy's Great Alaskan Alehouse,$11-30,,3.5,861 reviews,610 W 6th Ave
0,0,0,3,6,11:00 am - 8:00 pm,"11:00 am - 8:00 pm
        
                Closed now",11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,Breweries,Hoonah,Claimed,,Yes,Take-out,Icy Strait Brewery,Inexpensive,,4.5,9 reviews,286 Front St
0,0,0,3,6,11:00 am - 8:00 pm,"11:00 am - 8:00 pm
        
                Closed now",11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,Breweries,Hoonah,Claimed,,Yes,Accepts Credit Cards,Icy Strait Brewery,Inexpensive,,4.5,9 reviews,286 Front St
0,0,0,3,6,11:00 am - 8:00 pm,"11:00 am - 8:00 pm
        
                Closed now",11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,11:00 am - 8:00 pm,Breweries,Hoonah,Claimed,,Yes,Bike Parking,Icy Strait Brewery,Inexpensive,,4.5,9 reviews,286 Front St
,,,,,,,,,,,,,Ketchikan,,,NA,NA,"Inside Passage Brewing Company, LLC",,NA,,NA,
,,,,,,,,,,,,,Soldotna,,,NA,NA,Kenai River Brewing Co,,NA,,NA,308 Homestead Ln
,,,,,,,,,,,,,Skagway,,,NA,NA,Klondike Brewing Company,,NA,,NA,365 2nd Ave
,,,,,,,,,,,,,Kodiak,,,NA,NA,"Kodiak Island Brewing Co, LLC",,NA,,NA,117 Lower Mill Bay Rd
14,11,14,21,21,11:00 am - 10:00 pm,"11:00 am - 9:00 pm
        
                Open now",11:00 am - 10:00 pm,11:00 am - 9:00 pm,11:00 am - 9:00 pm,11:00 am - 9:00 pm,11:00 am - 9:00 pm,Breweries,Wasilla,Claimed,,Yes,Take-out,Last Frontier Brewing Company,Moderate,,3.5,81 reviews,238 N Boundary St
14,11,14,21,21,11:00 am - 10:00 pm,"11:00 am - 9:00 pm
        
                Open now",11:00 am - 10:00 pm,11:00 am - 9:00 pm,11:00 am - 9:00 pm,11:00 am - 9:00 pm,11:00 am - 9:00 pm,Breweries,Wasilla,Claimed,,Yes,Accepts Credit Cards,Last Frontier Brewing Company,Moderate,,3.5,81 reviews,238 N Boundary St
14,11,14,21,21,11:00 am - 10:00 pm,"11:00 am - 9:00 pm
        
                Open now",11:00 am - 10:00 pm,11:00 am - 9:00 pm,11:00 am - 9:00 pm,11:00 am - 9:00 pm,11:00 am - 9:00 pm,Breweries,Wasilla,Claimed,,No,Accepts Google Pay,Last Frontier Brewing Company,Moderate,,3.5,81 reviews,238 N Boundary St
14,11,14,21,21,11:00 am - 10:00 pm,"11:00 am - 9:00 pm
        
                Open now",11:00 am - 10:00 pm,11:00 am - 9:00 pm,11:00 am - 9:00 pm,11:00 am - 9:00 pm,11:00 am - 9:00 pm,Breweries,Wasilla,Claimed,,Private Lot,Parking,Last Frontier Brewing Company,Moderate,,3.5,81 reviews,238 N Boundary St
14,11,14,21,21,11:00 am - 10:00 pm,"11:00 am - 9:00 pm
        
                Open now",11:00 am - 10:00 pm,11:00 am - 9:00 pm,11:00 am - 9:00 pm,11:00 am - 9:00 pm,11:00 am - 9:00 pm,Breweries,Wasilla,Claimed,,Yes,Bike Parking,Last Frontier Brewing Company,Moderate,,3.5,81 reviews,238 N Boundary St
14,11,14,21,21,11:00 am - 10:00 pm,"11:00 am - 9:00 pm
        
                Open now",11:00 am - 10:00 pm,11:00 am - 9:00 pm,11:00 am - 9:00 pm,11:00 am - 9:00 pm,11:00 am - 9:00 pm,Breweries,Wasilla,Claimed,,No,Caters,Last Frontier Brewing Company,Moderate,,3.5,81 reviews,238 N Boundary St
,,,,,,,,,,,,,Anchorage,,,NA,NA,Midnight Sun Brewing Co,,NA,,NA,8111 Dimond Hook Dr
,,,,,,,,,,,,,Fairbanks,,,NA,NA,Midnite Mine Brewpub,,NA,,NA,
2,2,4,8,20,12:00 pm - 8:00 pm,"3:00 pm - 8:00 pm
        
                Closed now",12:00 pm - 8:00 pm,12:00 pm - 8:00 pm,3:00 pm - 8:00 pm,3:00 pm - 8:00 pm,3:00 pm - 8:00 pm,Breweries,Anchorage,Claimed,92 out of 100,No,Take-out,Resolution Brewing Company,Moderate,,4.0,36 reviews,3024 Mountain View Dr Ste 105
2,2,4,8,20,12:00 pm - 8:00 pm,"3:00 pm - 8:00 pm
        
                Closed now",12:00 pm - 8:00 pm,12:00 pm - 8:00 pm,3:00 pm - 8:00 pm,3:00 pm - 8:00 pm,3:00 pm - 8:00 pm,Breweries,Anchorage,Claimed,92 out of 100,Yes,Accepts Credit Cards,Resolution Brewing Company,Moderate,,4.0,36 reviews,3024 Mountain View Dr Ste 105
2,2,4,8,20,12:00 pm - 8:00 pm,"3:00 pm - 8:00 pm
        
                Closed now",12:00 pm - 8:00 pm,12:00 pm - 8:00 pm,3:00 pm - 8:00 pm,3:00 pm - 8:00 pm,3:00 pm - 8:00 pm,Breweries,Anchorage,Claimed,92 out of 100,Yes,Accepts Apple Pay,Resolution Brewing Company,Moderate,,4.0,36 reviews,3024 Mountain View Dr Ste 105
2,2,4,8,20,12:00 pm - 8:00 pm,"3:00 pm - 8:00 pm
        
                Closed now",12:00 pm - 8:00 pm,12:00 pm - 8:00 pm,3:00 pm - 8:00 pm,3:00 pm - 8:00 pm,3:00 pm - 8:00 pm,Breweries,Anchorage,Claimed,92 out of 100,Yes,Bike Parking,Resolution Brewing Company,Moderate,,4.0,36 reviews,3024 Mountain View Dr Ste 105
2,2,4,8,20,12:00 pm - 8:00 pm,"3:00 pm - 8:00 pm
        
                Closed now",12:00 pm - 8:00 pm,12:00 pm - 8:00 pm,3:00 pm - 8:00 pm,3:00 pm - 8:00 pm,3:00 pm - 8:00 pm,Breweries,Anchorage,Claimed,92 out of 100,Average,Noise Level,Resolution Brewing Company,Moderate,,4.0,36 reviews,3024 Mountain View Dr Ste 105
2,2,4,8,20,12:00 pm - 8:00 pm,"3:00 pm - 8:00 pm
        
                Closed now",12:00 pm - 8:00 pm,12:00 pm - 8:00 pm,3:00 pm - 8:00 pm,3:00 pm - 8:00 pm,3:00 pm - 8:00 pm,Breweries,Anchorage,Claimed,92 out of 100,No,Good For Happy Hour,Resolution Brewing Company,Moderate,,4.0,36 reviews,3024 Mountain View Dr Ste 105
2,2,4,8,20,12:00 pm - 8:00 pm,"3:00 pm - 8:00 pm
        
                Closed now",12:00 pm - 8:00 pm,12:00 pm - 8:00 pm,3:00 pm - 8:00 pm,3:00 pm - 8:00 pm,3:00 pm - 8:00 pm,Breweries,Anchorage,Claimed,92 out of 100,No,Caters,Resolution Brewing Company,Moderate,,4.0,36 reviews,3024 Mountain View Dr Ste 105
,,,,,,,,,,,,,Anchorage,,,NA,NA,"Resolution Brewing Compnay, LLC",,NA,,NA,3024 Mountain View Drive
,,,,,,,,,,,,,Fox,,,NA,NA,Silver Gulch Brewing Co,,NA,,NA,2195 Old Steese Highway
13,10,27,61,45,12:00 pm - 10:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 10:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"Breweries,Pizza,Bars",Soldotna,Claimed,,Yes,Liked by Vegetarians,St Elias Brewing Co,$11-30,,3.5,156 reviews,434 Sharkathmi Ave
13,10,27,61,45,12:00 pm - 10:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 10:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"Breweries,Pizza,Bars",Soldotna,Claimed,,No,Takes Reservations,St Elias Brewing Co,$11-30,,3.5,156 reviews,434 Sharkathmi Ave
13,10,27,61,45,12:00 pm - 10:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 10:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"Breweries,Pizza,Bars",Soldotna,Claimed,,No,Delivery,St Elias Brewing Co,$11-30,,3.5,156 reviews,434 Sharkathmi Ave
13,10,27,61,45,12:00 pm - 10:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 10:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"Breweries,Pizza,Bars",Soldotna,Claimed,,Yes,Take-out,St Elias Brewing Co,$11-30,,3.5,156 reviews,434 Sharkathmi Ave
13,10,27,61,45,12:00 pm - 10:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 10:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"Breweries,Pizza,Bars",Soldotna,Claimed,,Yes,Accepts Credit Cards,St Elias Brewing Co,$11-30,,3.5,156 reviews,434 Sharkathmi Ave
13,10,27,61,45,12:00 pm - 10:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 10:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"Breweries,Pizza,Bars",Soldotna,Claimed,,No,Accepts Apple Pay,St Elias Brewing Co,$11-30,,3.5,156 reviews,434 Sharkathmi Ave
13,10,27,61,45,12:00 pm - 10:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 10:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"Breweries,Pizza,Bars",Soldotna,Claimed,,"Lunch, Dinner",Good For,St Elias Brewing Co,$11-30,,3.5,156 reviews,434 Sharkathmi Ave
13,10,27,61,45,12:00 pm - 10:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 10:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"Breweries,Pizza,Bars",Soldotna,Claimed,,Private Lot,Parking,St Elias Brewing Co,$11-30,,3.5,156 reviews,434 Sharkathmi Ave
13,10,27,61,45,12:00 pm - 10:00 pm,"12:00 pm - 9:00 pm
        
                Open now",12:00 pm - 10:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,12:00 pm - 9:00 pm,"Breweries,Pizza,Bars",Soldotna,Claimed,,Yes,Bike Parking,St Elias Brewing Co,$11-30,,3.5,156 reviews,434 Sharkathmi Ave
