brewery_id,latitude,longitude,label
brew4432,46.6136614,-116.6494933,10
brew4433,45.42124399999999,-116.3154441,36
brew4434,43.6424259,-116.2087047,36
brew4435,46.73705379999999,-117.00341680000001,10
brew4436,43.485295,-112.045505,126
brew4437,42.86610039999999,-112.4479494,126
brew4438,48.6975794,-116.3130291,10
brew4440,48.29849229999999,-116.5460956,10
brew4441,47.908603,-116.80823909999998,10
brew4443,47.7559929,-116.78723090000001,10
brew4444,43.577728,-116.2730074,36
brew4445,42.6003234,-114.76122920000002,36
brew4446,48.274739000000004,-116.5546201,10
brew4447,44.908985799999996,-116.09702639999999,36
brew4448,48.2753968,-116.54743859999999,10
brew4449,46.73994570000001,-117.00396459999999,10
brew4450,47.4747812,-115.92292520000001,10
brew4452,43.728096,-116.907531,36
brew4453,43.6133283,-116.2155453,36
brew4454,42.8598198,-112.44328,126
brew4455,47.7063159,-116.94780659999999,10
brew4456,43.6566658,-116.30247,36
brew4457,48.4106398,-116.95852990000002,10
brew4458,47.5340587,-116.12239280000001,10
brew4459,46.736208500000004,-117.0025871,10
brew4460,43.5958975,-114.345221,36
brew4461,44.49923159999999,-114.22428190000001,36
brew4462,44.9109022,-116.09725859999999,36
brew4463,43.51966729999999,-114.3164605,36
brew4464,47.7044617,-116.8661996,10
brew4465,46.7781236,-116.1914602,10
brew4467,43.495047,-112.04519099999999,126
brew4468,43.620579299999996,-116.3383668,36
brew4469,43.521066600000005,-114.3158842,36
brew4470,46.15198179999999,-116.3901315,10
brew4472,48.273273100000004,-116.54943,10
brew4473,42.5557503,-114.47232,36
brew4474,47.4714477,-115.9232088,10
brew4475,43.6807991,-114.36385420000002,36
brew4476,43.621056700000004,-116.23899990000001,36
brew4477,47.810754100000004,-116.89706540000002,10
brew4478,43.6112459,-116.2065538,36
brew4479,43.5996545,-111.11182439999999,126
brew4480,46.049282500000004,-116.3499388,10
brew4481,43.6164812,-116.209023,36
brew4482,47.7142497,-116.8953592,10
brew4483,43.495047,-112.04519099999999,126
brew4484,47.67454799999999,-116.78371740000001,10
brew4485,47.714038,-116.953934,10
brew4486,43.4804401,-112.04621090000002,126
brew4487,43.658573700000005,-116.2803994,36
brew4488,44.89239269999999,-116.09125959999999,36
brew4489,46.41443779999999,-117.00026129999999,10
brew4490,48.276381,-116.549921,10
brew4491,43.6112459,-116.2065538,36
brew4493,43.6112459,-116.2065538,36
brew4494,42.5521486,-114.47283459999998,36
brew4495,39.517117,-89.05065010000001,147
brew4496,41.9481584,-88.11582990000001,15
brew4497,42.2122015,-88.167149,15
brew4498,41.55937249999999,-87.79148590000001,15
brew4499,38.537985299999995,-90.0211703,56
brew4500,41.75796,-87.78021209999999,15
brew4501,41.797616299999994,-87.9775787,15
brew4502,37.626406,-89.32326499999998,56
brew4503,41.87923199999999,-87.6283942,15
brew4504,41.9059189,-88.02231739999998,15
brew4505,41.98983,-87.73138879999998,15
brew4506,41.8781136,-87.62979820000001,15
brew4507,41.886381,-87.66678610000002,15
brew4508,41.790802899999996,-88.040617,15
brew4509,41.854733,-87.663403,15
brew4510,41.9799644,-87.66853509999999,15
brew4511,41.8781136,-87.62979820000001,15
brew4512,41.980984899999996,-87.67595039999998,15
brew4513,41.68855670000001,-87.61203719999997,15
brew4514,41.9320011,-87.6931583,15
brew4515,41.4814275,-87.95836750000001,15
brew4516,42.1742614,-87.8210855,15
brew4517,41.8861098,-87.6490118,15
brew4518,41.9674226,-87.6751036,15
brew4519,41.6680885,-87.7964416,15
brew4520,41.879692999999996,-87.683696,15
brew4521,41.8096843,-88.3716063,15
brew4522,41.95545070000001,-87.67452800000001,15
brew4523,41.8061539,-87.89915140000001,15
brew4524,41.506189,-90.517182,107
brew4525,41.96417950000001,-87.65665870000001,15
brew4526,37.7843547,-89.3316265,56
brew4527,41.8781136,-87.62979820000001,15
brew4528,39.954119,-87.669516,6
brew4529,41.890335799999995,-87.62470090000001,15
brew4530,41.92724800000001,-87.703879,15
brew4531,42.10355999999999,-88.2759604,15
brew4532,42.2036,-88.07451999999998,15
brew4533,41.7515844,-87.942514,15
brew4534,42.3631853,-87.8832236,15
brew4535,40.11715770000001,-88.24337589999998,147
brew4536,41.511762299999994,-90.5743652,107
brew4537,41.6497861,-87.68053379999998,15
brew4538,41.7792208,-87.85796789999998,15
brew4539,41.960373499999996,-87.74593320000001,15
brew4540,41.1723108,-87.66292589999998,15
brew4541,42.270487599999996,-87.995544,15
brew4542,41.8781136,-87.62979820000001,15
brew4543,41.162995200000005,-87.885121,15
brew4544,41.8781136,-87.62979820000001,15
brew4545,41.80597589999999,-87.83705499999998,15
brew4546,42.1767799,-87.9979671,15
brew4547,41.9317479,-87.6572267,15
brew4548,42.097654799999994,-88.6938844,15
brew4549,41.89332539999999,-87.78125240000001,15
brew4550,42.26895589999999,-89.09062899999998,66
brew4551,42.208909999999996,-88.24307499999998,15
brew4552,41.8781136,-87.62979820000001,15
brew4553,41.884598600000004,-87.6501184,15
brew4554,40.1953694,-88.4037829,147
brew4555,41.8845242,-87.6559167,15
brew4556,41.9681871,-87.989285,15
brew4557,41.944821000000005,-87.6643095,15
brew4558,42.2456115,-88.3163964,15
brew4559,41.9159572,-88.31933749999997,15
brew4560,42.0776215,-87.705742,15
brew4561,39.840942999999996,-88.95687199999998,147
brew4562,40.9110763,-90.6495,107
brew4564,41.8781136,-87.62979820000001,15
brew4565,39.846973999999996,-88.97582159999997,147
brew4566,41.9562271,-87.67452639999998,15
brew4568,41.86559620000001,-88.10690319999998,15
brew4569,41.93931370000001,-87.64424670000001,15
brew4570,39.121123499999996,-88.5440321,147
brew4571,41.527749,-88.07656800000001,15
brew4572,41.9023985,-87.9411585,15
brew4573,42.0983441,-88.27839250000001,15
brew4574,41.975893799999994,-87.67531950000001,15
brew4575,41.8499008,-88.3076483,15
brew4576,39.7476846,-89.67137209999999,147
brew4577,41.9538929,-87.73423309999998,15
brew4578,41.444909,-87.63171009999998,15
brew4579,38.6065785,-89.52913900000001,56
brew4580,41.8790847,-87.8170923,15
brew4581,42.0163995,-87.91473599999998,15
brew4582,41.8781136,-87.62979820000001,15
brew4583,41.9640466,-87.733941,15
brew4584,41.833448,-87.7946042,15
brew4585,42.155972,-88.1393564,15
brew4586,41.5433162,-87.6786466,15
brew4587,41.896199700000004,-87.6715978,15
brew4588,41.9301689,-88.7461486,15
brew4589,41.801132,-88.29145799999998,15
brew4590,42.4168278,-90.4261816,107
brew4591,41.6089271,-88.2047618,15
brew4592,42.2845995,-89.59521269999998,66
brew4593,41.452995,-90.155619,107
brew4594,41.8909552,-87.63302039999998,15
brew4595,41.6885919,-87.6120426,15
brew4596,41.9136321,-87.65417599999998,15
brew4598,38.9701417,-90.439109,56
brew4599,41.885839000000004,-87.67149559999999,15
brew4600,41.9511905,-87.65985979999998,15
brew4601,42.185545,-88.180379,15
brew4602,41.5535347,-87.8147523,15
brew4603,41.9593418,-87.68194679999998,15
brew4604,42.202655299999996,-87.93083759999998,15
brew4605,40.011429299999996,-89.8492564,147
brew4606,42.4801182,-87.823082,41
brew4607,41.8096843,-88.3716063,15
brew4608,41.884127899999996,-87.64724620000001,15
brew4609,41.4843925,-87.9848477,15
brew4610,41.978579700000004,-87.86864809999999,15
brew4611,38.562829,-90.0842214,56
brew4612,42.314730600000004,-88.43788959999998,15
brew4613,41.980984899999996,-87.67595039999998,15
brew4614,41.931236600000005,-87.71145519999997,15
brew4615,41.8848359,-87.64688459999999,15
brew4616,38.33504310000001,-90.1492429,56
brew4617,41.7597612,-88.2191478,15
brew4618,41.70386729999999,-87.68195879999998,15
brew4619,42.0542717,-87.85206020000001,15
brew4620,41.7706652,-88.0708755,15
brew4622,41.8781136,-87.62979820000001,15
brew4623,41.7324304,-87.87837549999998,15
brew4624,40.7848965,-89.6071741,147
brew4625,40.9461484,-90.3689876,107
brew4626,41.8781136,-87.62979820000001,15
brew4627,41.421541999999995,-87.996263,15
brew4628,41.971977,-88.00963200000002,15
brew4629,40.68638320000001,-89.5937403,147
brew4631,40.488579400000006,-88.98300400000001,147
brew4632,42.205696200000006,-87.8118698,15
brew4633,41.8654059,-87.7941819,15
brew4634,41.980984899999996,-87.67595039999998,15
brew4635,42.279843299999996,-87.84527519999997,15
brew4636,41.960373499999996,-87.74593320000001,15
brew4637,42.2036,-88.07451999999998,15
brew4638,42.3574584,-89.79802459999998,66
brew4639,38.211609100000004,-89.9935335,56
brew4640,42.3445522,-88.04433209999998,15
brew4642,41.43606,-90.1576182,107
brew4643,41.85339990000001,-87.65271729999998,15
brew4644,41.921906,-87.6561655,15
brew4645,41.8899832,-87.97662209999999,15
brew4646,42.0806382,-87.7966831,15
brew4647,41.5374028,-88.2005682,15
brew4648,41.9308079,-87.69112559999998,15
brew4649,41.82785820000001,-87.6597314,15
brew4651,42.346694299999996,-88.26537540000002,15
brew4652,41.9041168,-87.67728509999998,15
brew4653,41.6441661,-88.07793840000001,15
brew4654,41.9374191,-87.6925813,15
brew4655,42.287195200000006,-87.95398459999998,15
brew4656,41.9177705,-87.6988822,15
brew4657,42.045901,-87.6815953,15
brew4658,41.885548,-87.68073299999998,15
brew4659,42.0297529,-87.96754530000003,15
brew4660,41.7344588,-87.97000240000001,15
brew4661,37.76471179999999,-89.3364433,56
brew4662,37.76471179999999,-89.3364433,56
brew4663,41.8532371,-87.64848070000001,15
brew4664,41.886793299999994,-87.9693901,15
brew4665,41.849962,-87.6233026,15
brew4666,41.865036200000006,-87.6460089,15
brew4667,41.5243869,-88.07957979999998,15
brew4668,41.7754595,-87.98223320000001,15
brew4669,41.6576989,-88.20236369999999,15
brew4670,41.89134129999999,-87.65851579999998,15
brew4671,41.8621611,-88.0006379,15
brew4672,41.885851200000005,-87.7947581,15
brew4673,39.7970304,-89.64762579999999,147
brew4674,41.891979,-88.472976,15
brew4675,41.918747100000004,-87.72522870000002,15
brew4676,42.4891257,-89.0611334,66
brew4677,39.9335089,-91.409314,2
brew4678,38.8892116,-90.1807054,56
brew4679,38.671391799999995,-89.98611600000001,56
brew4680,41.9605554,-87.739363,15
brew4681,41.8781136,-87.62979820000001,15
brew4682,41.8896271,-87.67048050000001,15
brew4683,41.8878141,-87.77506919999998,15
brew4684,41.5704645,-87.5718521,15
brew4685,42.3771992,-87.9507114,15
brew4686,41.6944461,-87.6815737,15
brew4687,41.913343100000006,-87.7114045,15
brew4689,42.0195991,-87.67944440000001,15
brew4691,41.892910799999996,-88.3098833,15
brew4692,40.6331249,-89.3985283,147
brew4693,41.910280799999995,-87.6761093,15
brew4694,42.3696286,-89.01996199999998,66
brew4695,41.919946,-87.692981,15
brew4696,41.9124562,-87.6869028,15
brew4697,41.9455381,-88.45064659999998,15
brew4698,41.6759421,-87.99793740000001,15
brew4699,42.171928799999996,-87.93143380000002,15
brew4700,42.273146000000004,-89.08732990000001,66
brew4701,41.8703314,-87.62357420000002,15
brew4702,41.566750899999995,-87.6325937,15
brew4703,41.4977326,-90.5561997,107
brew4704,41.345589200000006,-88.84257690000001,15
brew4705,42.053917799999994,-88.0308864,15
brew4706,42.1653409,-87.78507590000001,15
brew4707,41.5081108,-90.5163278,107
brew4708,38.81418499999999,-89.9592339,56
brew4709,39.850100399999995,-89.2544791,147
brew4710,39.78172130000001,-89.6501481,147
brew4711,41.8991072,-87.9402585,15
brew4712,41.9236619,-87.6980545,15
brew4713,40.092725099999996,-88.16351619999998,147
brew4714,41.43901629999999,-88.2118412,15
brew4715,41.918049200000006,-88.33804520000001,15
brew4716,42.1973721,-88.07926719999998,15
brew4717,41.7192736,-88.0410263,15
brew4718,41.8914275,-87.62844679999998,15
brew4719,41.595944200000005,-87.8532106,15
brew4720,41.803057200000005,-88.1717657,15
brew4721,41.8381847,-88.01058409999999,15
brew4722,41.9393386,-87.64400699999999,15
brew4723,39.87129760000001,-89.7303694,147
brew4724,37.8602418,-89.2300257,56
brew4725,41.3075721,-88.1484188,15
brew4726,41.3075721,-88.1484188,15
brew4727,40.6331249,-89.3985283,147
brew4728,41.8781136,-87.62979820000001,15
brew4729,41.797552200000005,-87.97503420000001,15
brew4730,42.17077219999999,-88.30335149999998,15
brew4731,37.875671000000004,-89.43082659999997,56
brew4732,42.1717349,-88.4311525,15
brew4733,42.281971500000004,-88.4087651,15
brew4734,41.9699395,-87.86222640000001,15
brew4735,42.260635,-88.14288909999998,15
brew4736,41.741138,-88.0142175,15
brew4737,42.0330591,-87.6790355,15
brew4738,41.7141326,-87.60369349999998,15
brew4739,42.2780257,-88.1511677,15
brew4740,39.8736064,-86.1428601,6
brew4741,40.4540482,-86.9140051,6
brew4742,39.8707092,-86.14169919999998,6
brew4743,41.6794962,-87.4950973,15
brew4744,41.571173200000004,-87.46082259999999,15
brew4745,39.790437700000005,-86.1425221,6
brew4746,38.01436169999999,-87.5210958,123
brew4747,39.4030732,-86.3584929,6
brew4748,39.784529299999996,-86.13335620000001,6
brew4749,39.77096470000001,-86.0709176,6
brew4750,41.6489331,-85.00296,101
brew4751,38.9749985,-85.89870450000001,6
brew4752,39.7570507,-86.14568309999999,6
brew4753,39.2863276,-86.7611403,6
brew4754,41.4618074,-87.3185835,15
brew4755,39.661576000000004,-86.1853474,6
brew4756,40.60301079999999,-86.86741719999998,6
brew4757,40.105362,-85.679604,6
brew4758,41.66439039999999,-86.23597600000001,101
brew4759,41.415875,-87.3634311,15
brew4760,39.9715385,-86.1971652,6
brew4761,39.7823784,-86.2405797,6
brew4762,40.044424299999996,-85.9963685,6
brew4763,39.926456,-86.22892399999999,6
brew4764,38.3261458,-85.8208246,40
brew4766,40.19764259999999,-85.38296690000001,6
brew4767,41.2114981,-86.4243521,101
brew4768,39.027268299999996,-86.94836600000002,123
brew4769,40.93544259999999,-87.15241390000001,15
brew4770,40.042558299999996,-86.12477249999998,6
brew4771,41.46655750000001,-87.06121619999998,15
brew4772,39.772835,-86.138683,6
brew4773,39.9595774,-86.1172771,6
brew4774,38.28287359999999,-85.82408530000001,40
brew4775,39.9757433,-86.1288136,6
brew4776,41.089034999999996,-85.1550681,101
brew4777,39.749676,-86.1404864,6
brew4778,39.958080200000005,-86.01371189999998,6
brew4780,39.1673523,-86.53304870000001,6
brew4781,39.735376,-86.1400171,6
brew4783,41.5851768,-85.83868559999998,101
brew4784,40.042412799999994,-86.1276093,6
brew4785,39.0574881,-84.9005528,76
brew4786,41.3951653,-85.42384729999998,101
brew4788,40.436264200000004,-86.12814619999997,6
brew4789,39.82658320000001,-86.159577,6
brew4790,41.45634949999999,-85.5067042,101
brew4791,37.962283,-87.56571,123
brew4792,41.726883799999996,-86.1768051,101
brew4793,39.6140641,-86.10954890000001,6
brew4794,41.0884161,-85.1434775,101
brew4795,41.3320474,-85.8441047,101
brew4796,41.597158799999995,-87.04718299999998,15
brew4797,41.685623299999996,-85.9695268,101
brew4798,41.69004049999999,-85.97525139999998,101
brew4799,39.766067,-86.141221,6
brew4800,41.4683836,-87.04632409999998,15
brew4801,41.077858899999995,-85.166505,101
brew4802,41.414458700000004,-86.48936859999998,101
brew4803,40.726617600000004,-86.7541861,6
brew4804,40.419412,-86.8900006,6
brew4805,41.289114899999994,-85.1980263,101
brew4806,39.29663619999999,-85.2182801,76
brew4807,40.755134999999996,-86.36819100000001,6
brew4808,41.067636,-85.152766,101
brew4809,38.7353379,-85.3804054,40
brew4810,37.979934899999996,-87.59350490000001,123
brew4811,41.3826091,-85.70194479999998,101
brew4812,39.6326238,-86.158586,6
brew4813,39.764179,-86.1461204,6
brew4814,39.8446218,-86.3808538,6
brew4815,39.994468700000006,-86.34668520000001,6
brew4816,37.968635299999995,-87.5738402,123
brew4817,39.5773727,-86.09623839999998,6
brew4818,38.3280667,-85.81706369999998,40
brew4819,39.8337636,-84.8894646,76
brew4820,40.159737,-85.40857799999998,6
brew4821,38.7890624,-85.405941,40
brew4822,41.5225691,-87.42678219999998,15
brew4823,39.82071,-84.947672,76
brew4824,39.6343548,-84.92470759999998,76
brew4825,39.615351200000006,-86.09079709999999,6
brew4826,41.41831,-87.330629,15
brew4827,39.4762867,-87.40686409999998,123
brew4828,39.77531210000001,-86.1473927,6
brew4829,40.068738399999994,-85.84784379999998,6
brew4830,40.437652299999996,-86.88659270000001,6
brew4831,39.6138677,-86.10997640000001,6
brew4832,41.6144132,-87.074621,15
brew4833,38.2108444,-86.1260312,40
brew4834,41.5268271,-87.42729709999998,15
brew4835,39.2025643,-85.9216137,6
brew4836,39.771342499999996,-86.15737089999998,6
brew4837,39.1584898,-86.1806182,6
brew4838,38.1300158,-87.93475719999998,123
brew4839,38.271840000000005,-85.7401677,40
brew4840,39.9262727,-86.04555129999999,6
brew4841,39.7673992,-86.15859590000001,6
brew4843,41.4429833,-86.0020711,101
brew4844,41.444146,-87.46949599999998,15
brew4845,38.9247088,-86.52694869999998,6
brew4846,39.89451589999999,-85.9246252,6
brew4847,41.048737100000004,-86.2254176,101
brew4848,38.404928399999996,-86.93947759999998,123
brew4849,38.9561615,-85.8995418,6
brew4850,39.4805544,-86.05747120000001,6
brew4851,41.719671399999996,-86.9059788,15
brew4852,41.6744361,-86.25006590000001,101
brew4853,38.2248589,-86.8519073,123
brew4854,39.774952,-86.14563969999998,6
brew4855,41.675718700000004,-86.25783990000001,101
brew4856,41.0813619,-85.1178688,101
brew4857,39.769075799999996,-86.1447288,6
brew4858,39.170095700000005,-86.53370079999998,6
brew4859,39.520959000000005,-86.167006,6
brew4860,40.383686100000006,-86.88702359999998,6
brew4861,37.9479935,-86.7708201,123
brew4862,39.462195200000004,-87.4047138,123
brew4863,41.468362,-87.29132170000001,15
brew4864,40.19318870000001,-85.38127270000001,6
brew4865,39.1667659,-86.53521479999998,6
brew4866,40.189287799999995,-85.3870307,6
brew4867,41.5355376,-87.51678629999998,15
brew4868,39.422937,-86.43648359999999,6
brew4869,37.979996500000006,-87.58538150000003,123
brew4870,39.9094112,-86.25934709999999,6
brew4871,39.8601984,-86.00709300000001,6
brew4872,41.0597562,-85.1521072,101
brew4873,37.9815535,-87.5641436,123
brew4874,39.8513217,-86.14607389999998,6
brew4875,39.7772342,-86.161783,6
brew4876,39.9715719,-86.12787490000001,6
brew4877,39.172360999999995,-86.58604419999998,6
brew4878,40.0206871,-86.153515,6
brew4879,38.680152,-87.53230099999998,123
brew4880,39.896950399999994,-86.253823,6
brew4881,39.644556,-86.86331919999998,6
brew4882,39.6091334,-86.09878470000001,6
brew4883,41.6749763,-85.70586340000001,101
brew4884,41.5230679,-87.4162199,15
brew4885,41.4933215,-87.52264579999998,15
brew4886,40.1922362,-85.38689980000001,6
brew4887,39.7858245,-85.77006870000001,6
brew4888,41.71447939999999,-86.8914302,15
brew4889,39.209219,-85.91919449999997,6
brew4890,41.43902600000001,-87.1066031,15
brew4891,39.7663047,-86.15932389999998,6
brew4892,41.5845954,-85.83498589999998,101
brew4893,39.523652,-87.12501540000001,6
brew4894,39.849360100000006,-86.1413094,6
brew4895,40.4863967,-86.13049079999998,6
brew4896,41.5315751,-87.25417579999998,15
brew4897,39.9066172,-86.0533985,6
brew4898,39.762239799999996,-86.3452046,6
brew4899,41.6674067,-86.89438729999998,15
brew4900,41.6681093,-86.24387349999998,101
brew4901,39.32053750000001,-85.7712684,6
brew4902,39.950696,-86.04144790000001,6
brew4903,39.815757299999994,-86.01201630000001,6
brew4904,41.6625088,-85.9439676,101
brew4905,38.737713799999995,-85.38837290000001,40
brew4906,41.68216140000001,-85.970564,101
brew4907,41.666196299999996,-86.26688890000001,101
brew4908,41.064267,-85.13932989999998,101
brew4909,41.247282500000004,-85.8716377,101
brew4910,41.1776967,-85.1630886,101
brew4911,41.5866429,-85.833466,101
brew4912,39.9126409,-86.2090994,6
brew4913,41.2896589,-87.422484,15
brew4914,39.463122999999996,-87.404085,123
brew4915,41.58450759999999,-85.83341639999998,101
brew4916,39.760001700000004,-86.15713240000001,6
brew4917,38.9559994,-85.89944340000002,6
brew4918,41.611985,-86.7209869,101
brew4919,39.462195200000004,-87.4047138,123
brew4920,40.987879,-85.166451,101
brew4921,39.4900335,-86.4761676,6
brew4922,38.2739974,-85.74006750000001,40
brew4923,41.408762,-85.7346948,101
brew4924,41.5872403,-93.61236170000001,141
brew4925,41.5999689,-93.722685,141
brew4926,41.5736934,-90.5007198,107
brew4927,42.504136700000004,-90.6635196,107
brew4928,41.0273277,-92.80782509999999,141
brew4929,42.0787559,-93.66881500000001,141
brew4930,41.6823396,-91.5596874,28
brew4931,41.5048689,-93.48632420000001,141
brew4932,41.531544399999994,-90.54630909999999,107
brew4934,41.80697670000001,-91.49552790000001,28
brew4935,41.3029589,-93.93647740000002,141
brew4936,41.9233156,-91.4172182,28
brew4937,42.0625309,-93.880664,141
brew4938,41.6674158,-91.5607526,28
brew4939,41.6422181,-93.46896740000001,141
brew4940,42.3252381,-92.5978993,28
brew4941,41.8780025,-93.097702,141
brew4942,41.6169919,-94.0179169,141
brew4943,42.063726700000004,-94.8651052,141
brew4944,42.5124724,-90.6499328,107
brew4945,41.2361197,-95.4216065,33
brew4946,41.97381960000001,-91.6649481,28
brew4947,41.5677942,-93.63365490000001,141
brew4948,41.4184585,-91.0489252,107
brew4949,41.5853461,-93.6209511,141
brew4950,41.55951100000001,-90.48134300000001,107
brew4951,42.855165500000005,-91.40605090000001,28
brew4952,40.7664525,-95.3759206,33
brew4953,42.49443,-90.664111,107
brew4954,42.50226610000001,-90.6654675,107
brew4955,41.583013,-93.637015,141
brew4956,43.152421999999994,-93.20065090000001,133
brew4957,41.77090379999999,-93.7144371,141
brew4958,41.73000029999999,-93.60982930000002,141
brew4959,41.568757299999994,-93.7184295,141
brew4960,42.483261299999995,-91.4576108,28
brew4961,41.5204612,-90.5722026,107
brew4962,41.702683,-93.060109,141
brew4963,41.5215458,-90.57000320000002,107
brew4964,41.5998995,-90.3433966,107
brew4965,42.49964840000001,-92.37712,28
brew4966,41.9742322,-91.661852,28
brew4967,42.0511616,-92.9139675,141
brew4968,42.4953691,-96.4030484,33
brew4969,42.5036133,-90.6678547,107
brew4970,41.4832991,-91.7075498,28
brew4971,41.0462195,-95.7384916,33
brew4972,41.8072344,-91.49406040000001,28
brew4973,43.13705849999999,-93.3783786,133
brew4974,42.5008717,-92.39019470000001,28
brew4975,43.283764899999994,-92.81366379999999,133
brew4976,41.965058299999995,-91.6603943,28
brew4977,40.63036899999999,-91.310755,28
brew4978,41.5811277,-93.607726,141
brew4979,43.1519734,-93.19985770000001,133
brew4980,41.7967111,-91.8656105,28
brew4981,41.7474137,-93.6019954,141
brew4982,41.2804711,-92.62902840000001,28
brew4983,43.405978000000005,-95.12598390000001,104
brew4984,41.754724700000004,-92.1835156,28
brew4985,42.0247543,-93.6147359,141
brew4986,40.7796634,-91.1086996,107
brew4987,41.3191682,-93.0993075,141
brew4988,43.191016,-91.871463,133
brew4989,43.306614,-91.7966085,133
brew4990,41.9809892,-91.66303140000001,28
brew4991,41.700358,-93.4616706,141
brew4992,41.6709012,-91.5735836,28
brew4993,42.2591775,-90.4234797,107
brew4994,41.5991946,-93.765691,141
brew4995,42.743302299999996,-93.2083543,133
brew4996,42.536668,-92.44448100000001,28
brew4997,42.5049359,-94.1905191,141
brew4998,42.537003799999994,-92.44521490000001,28
brew4999,41.9744453,-91.675196,28
brew5000,42.034831,-91.6771997,28
brew5001,42.73014939999999,-93.740183,141
brew5002,43.2739945,-91.7263179,133
brew5003,42.0263841,-93.6150839,141
brew5004,42.720888,-94.2180802,141
brew5005,41.9508142,-91.6862861,28
brew5006,41.2851787,-93.8615063,141
brew5007,41.711543400000004,-93.14674620000001,141
brew5008,40.4209974,-91.4087104,28
brew5009,41.8780025,-93.097702,141
brew5010,43.3455576,-95.1504966,104
brew5011,41.6422181,-93.46896740000001,141
brew5012,43.4437611,-93.2202203,133
brew5013,42.7081066,-92.48050759999998,133
brew5014,42.033986999999996,-91.5971856,28
brew5015,41.0153869,-92.4096208,28
brew5016,42.5008717,-92.39019470000001,28
brew5017,42.9961243,-96.046867,74
brew5018,42.6732417,-92.4099356,133
brew5019,41.7373752,-95.7018105,33
brew5020,42.496606799999995,-90.6649785,107
brew5021,42.6239914,-92.5025725,133
brew5022,42.034831,-91.6771997,28
brew5023,42.4990236,-90.6591522,107
brew5024,41.007748799999995,-95.2282173,33
brew5025,41.654659499999994,-91.5305843,28
brew5026,42.5006713,-96.4213506,33
brew5027,42.50226610000001,-90.6654675,107
brew5028,42.6881735,-91.81165490000001,28
brew5029,41.6598162,-91.5285147,28
brew5030,43.283764899999994,-92.81366379999999,133
brew5031,41.7123254,-93.6183767,141
brew5032,41.729451,-93.60876090000001,141
brew5033,41.654659499999994,-91.5305843,28
brew5034,41.58405,-93.62946020000001,141
brew5035,41.5850131,-93.6119967,141
brew5036,41.805794899999995,-91.4938268,28
brew5037,41.8403511,-90.1876033,107
brew5038,38.9430406,-95.281056,63
brew5039,37.6846266,-97.351065,144
brew5040,37.6957942,-97.4436709,144
brew5041,39.0154255,-95.7520161,63
brew5042,38.97221270000001,-95.2363337,63
brew5043,39.000282,-95.6847017,63
brew5044,38.8412503,-97.608732,116
brew5045,38.9851235,-94.66958100000001,63
brew5046,37.6845407,-97.31811890000002,144
brew5047,39.85227769999999,-95.5388027,63
brew5048,39.2683513,-88.0906141,123
brew5049,37.7545958,-100.02031,18
brew5050,39.011162899999995,-98.3935391,18
brew5051,38.8859119,-94.79549820000001,63
brew5052,38.9717754,-95.2353808,63
brew5053,39.3170136,-94.9107762,63
brew5054,37.62842699999999,-97.78148900000001,144
brew5055,39.01489960000001,-95.76467840000001,63
brew5056,39.3170136,-94.9107762,63
brew5057,37.6864575,-97.31677370000001,144
brew5058,39.0501109,-95.67459759999998,63
brew5059,39.8168647,-97.0509454,116
brew5060,38.9684557,-95.2285436,63
brew5061,38.8720781,-99.3296385,18
brew5063,38.951572600000006,-94.7458648,63
brew5064,39.1914316,-96.6082275,116
brew5065,39.06706519999999,-95.6663786,63
brew5066,37.6869428,-97.3321413,144
brew5067,38.61463870000001,-95.26835340000001,63
brew5068,38.40546560000001,-96.1811846,144
brew5069,38.8488803,-94.8223767,63
brew5070,37.6873985,-97.3271422,144
brew5071,38.0591893,-97.9314948,144
brew5072,38.054342,-97.93423940000001,144
brew5073,39.0227024,-94.71324440000001,63
brew5074,39.142497799999994,-96.6795024,116
brew5075,37.686353499999996,-97.3305566,144
brew5076,43.3505492,-97.4204325,74
brew5077,39.02266100000001,-94.715219,63
brew5078,38.946120799999996,-95.09857240000001,63
brew5079,37.813583799999996,-96.8503856,144
brew5080,37.708279299999994,-97.4450311,144
brew5081,38.9719221,-95.2825256,63
brew5082,38.9672505,-95.262252,63
brew5083,38.639148299999995,-98.6676873,18
brew5084,38.7965944,-97.6123113,116
brew5085,39.5707747,-97.65951590000002,116
brew5086,38.9430406,-95.281056,63
brew5087,38.639148299999995,-98.6676873,18
brew5088,37.6792135,-95.45720340000001,63
brew5089,37.69520479999999,-82.76721789999998,87
brew5090,38.1932006,-85.5665245,40
brew5091,37.993974,-84.18400190000001,40
brew5092,38.25643669999999,-85.7445522,40
brew5093,38.2534773,-85.73550100000001,40
brew5094,38.970330700000005,-84.39143070000002,76
brew5095,38.256739,-85.72045229999999,40
brew5096,37.646801200000006,-84.7712535,40
brew5097,39.0935553,-84.54955340000001,76
brew5098,38.0571409,-84.5012845,40
brew5099,38.2562004,-85.7550888,40
brew5100,39.082898,-84.510924,76
brew5101,38.0439344,-84.5092535,40
brew5102,38.23086989999999,-85.70555259999998,40
brew5103,39.105108,-84.4842364,76
brew5104,37.7481644,-84.293072,40
brew5105,37.0710609,-88.63762790000001,123
brew5106,38.056641,-84.519898,40
brew5107,38.250443700000005,-85.73581690000002,40
brew5108,38.2360771,-85.72752209999999,40
brew5109,37.69207279999999,-85.8617216,40
