,1_star_count,2_star_count,3_star_count,4_star_count,5_star_count,Fri,Mon,Sat,Sun,Thu,Tue,Wed,category,city,claimed_status,health_rating,moreInfoVal,moreInfoVar,name,price_range,rating,ratings,reviews,street
,12,17,28,48,48,11:00 am - 12:00 am,4:00 pm - 10:00 pm,11:00 am - 12:00 am,11:00 am - 9:00 pm,11:00 am - 11:00 pm,11:00 am - 10:00 pm,"11:00 am - 11:00 pm
        
                Closed now","Breweries,Sandwiches,American (New)",Madison,Claimed,,Yes,Outdoor Seating,Next Door Brewing Company,$11-30,,3.5,153 reviews,2439 Atwood Ave
,12,17,28,48,48,11:00 am - 12:00 am,4:00 pm - 10:00 pm,11:00 am - 12:00 am,11:00 am - 9:00 pm,11:00 am - 11:00 pm,11:00 am - 10:00 pm,"11:00 am - 11:00 pm
        
                Closed now","Breweries,Sandwiches,American (New)",Madison,Claimed,,Free,Wi-Fi,Next Door Brewing Company,$11-30,,3.5,153 reviews,2439 Atwood Ave
,12,17,28,48,48,11:00 am - 12:00 am,4:00 pm - 10:00 pm,11:00 am - 12:00 am,11:00 am - 9:00 pm,11:00 am - 11:00 pm,11:00 am - 10:00 pm,"11:00 am - 11:00 pm
        
                Closed now","Breweries,Sandwiches,American (New)",Madison,Claimed,,Yes,Has TV,Next Door Brewing Company,$11-30,,3.5,153 reviews,2439 Atwood Ave
,12,17,28,48,48,11:00 am - 12:00 am,4:00 pm - 10:00 pm,11:00 am - 12:00 am,11:00 am - 9:00 pm,11:00 am - 11:00 pm,11:00 am - 10:00 pm,"11:00 am - 11:00 pm
        
                Closed now","Breweries,Sandwiches,American (New)",Madison,Claimed,,No,Caters,Next Door Brewing Company,$11-30,,3.5,153 reviews,2439 Atwood Ave
,1,0,0,2,11,4:00 pm - 10:00 pm,Closed,2:00 pm - 10:00 pm,Closed,4:00 pm - 10:00 pm,Closed,Closed,Breweries,Green Bay,Claimed,,Yes,Take-out,Noble Roots Brewing,Moderate,,4.5,14 reviews,2790 University Ave
,1,0,0,2,11,4:00 pm - 10:00 pm,Closed,2:00 pm - 10:00 pm,Closed,4:00 pm - 10:00 pm,Closed,Closed,Breweries,Green Bay,Claimed,,Yes,Accepts Credit Cards,Noble Roots Brewing,Moderate,,4.5,14 reviews,2790 University Ave
,1,0,0,2,11,4:00 pm - 10:00 pm,Closed,2:00 pm - 10:00 pm,Closed,4:00 pm - 10:00 pm,Closed,Closed,Breweries,Green Bay,Claimed,,No,Accepts Apple Pay,Noble Roots Brewing,Moderate,,4.5,14 reviews,2790 University Ave
,1,0,0,2,11,4:00 pm - 10:00 pm,Closed,2:00 pm - 10:00 pm,Closed,4:00 pm - 10:00 pm,Closed,Closed,Breweries,Green Bay,Claimed,,No,Accepts Google Pay,Noble Roots Brewing,Moderate,,4.5,14 reviews,2790 University Ave
,1,0,0,2,11,4:00 pm - 10:00 pm,Closed,2:00 pm - 10:00 pm,Closed,4:00 pm - 10:00 pm,Closed,Closed,Breweries,Green Bay,Claimed,,No,Accepts Cryptocurrency,Noble Roots Brewing,Moderate,,4.5,14 reviews,2790 University Ave
,1,0,0,2,11,4:00 pm - 10:00 pm,Closed,2:00 pm - 10:00 pm,Closed,4:00 pm - 10:00 pm,Closed,Closed,Breweries,Green Bay,Claimed,,"Street, Private Lot",Parking,Noble Roots Brewing,Moderate,,4.5,14 reviews,2790 University Ave
,1,0,0,2,11,4:00 pm - 10:00 pm,Closed,2:00 pm - 10:00 pm,Closed,4:00 pm - 10:00 pm,Closed,Closed,Breweries,Green Bay,Claimed,,Yes,Bike Parking,Noble Roots Brewing,Moderate,,4.5,14 reviews,2790 University Ave
,1,0,0,2,11,4:00 pm - 10:00 pm,Closed,2:00 pm - 10:00 pm,Closed,4:00 pm - 10:00 pm,Closed,Closed,Breweries,Green Bay,Claimed,,Yes,Wheelchair Accessible,Noble Roots Brewing,Moderate,,4.5,14 reviews,2790 University Ave
,1,0,0,2,11,4:00 pm - 10:00 pm,Closed,2:00 pm - 10:00 pm,Closed,4:00 pm - 10:00 pm,Closed,Closed,Breweries,Green Bay,Claimed,,Yes,Dogs Allowed,Noble Roots Brewing,Moderate,,4.5,14 reviews,2790 University Ave
,1,0,0,2,11,4:00 pm - 10:00 pm,Closed,2:00 pm - 10:00 pm,Closed,4:00 pm - 10:00 pm,Closed,Closed,Breweries,Green Bay,Claimed,,No,Caters,Noble Roots Brewing,Moderate,,4.5,14 reviews,2790 University Ave
,1,0,0,2,11,4:00 pm - 10:00 pm,Closed,2:00 pm - 10:00 pm,Closed,4:00 pm - 10:00 pm,Closed,Closed,Breweries,Green Bay,Claimed,,Yes,Gender Neutral Restrooms,Noble Roots Brewing,Moderate,,4.5,14 reviews,2790 University Ave
,,,,,,,,,,,,,,Waunakee,,,NA,NA,Octopi Brewing / Untitled Art,,NA,,NA,1131 Uniek Dr
,0,0,1,1,0,,,,,,,,Breweries,Menasha,,,Yes,Take-out,Old Bavarian Brewing Co,Moderate,,3.5,2 reviews,1515 Greendale St
,0,0,1,1,0,,,,,,,,Breweries,Menasha,,,Yes,Accepts Credit Cards,Old Bavarian Brewing Co,Moderate,,3.5,2 reviews,1515 Greendale St
,0,0,1,1,0,,,,,,,,Breweries,Menasha,,,No,Bike Parking,Old Bavarian Brewing Co,Moderate,,3.5,2 reviews,1515 Greendale St
,7,2,19,48,37,2:00 pm - 1:00 am,4:00 pm - 11:00 pm,12:00 pm - 1:00 am,12:00 pm - 9:00 pm,4:00 pm - 1:00 am,4:00 pm - 11:00 pm,"4:00 pm - 11:00 pm
        
                Closed now",Breweries,Madison,Claimed,,No,Take-out,One Barrel Brewing Company,Moderate,,4.0,113 reviews,2001 Atwood Ave
,7,2,19,48,37,2:00 pm - 1:00 am,4:00 pm - 11:00 pm,12:00 pm - 1:00 am,12:00 pm - 9:00 pm,4:00 pm - 1:00 am,4:00 pm - 11:00 pm,"4:00 pm - 11:00 pm
        
                Closed now",Breweries,Madison,Claimed,,Yes,Accepts Credit Cards,One Barrel Brewing Company,Moderate,,4.0,113 reviews,2001 Atwood Ave
,7,2,19,48,37,2:00 pm - 1:00 am,4:00 pm - 11:00 pm,12:00 pm - 1:00 am,12:00 pm - 9:00 pm,4:00 pm - 1:00 am,4:00 pm - 11:00 pm,"4:00 pm - 11:00 pm
        
                Closed now",Breweries,Madison,Claimed,,No,Accepts Apple Pay,One Barrel Brewing Company,Moderate,,4.0,113 reviews,2001 Atwood Ave
,7,2,19,48,37,2:00 pm - 1:00 am,4:00 pm - 11:00 pm,12:00 pm - 1:00 am,12:00 pm - 9:00 pm,4:00 pm - 1:00 am,4:00 pm - 11:00 pm,"4:00 pm - 11:00 pm
        
                Closed now",Breweries,Madison,Claimed,,Street,Parking,One Barrel Brewing Company,Moderate,,4.0,113 reviews,2001 Atwood Ave
,7,2,19,48,37,2:00 pm - 1:00 am,4:00 pm - 11:00 pm,12:00 pm - 1:00 am,12:00 pm - 9:00 pm,4:00 pm - 1:00 am,4:00 pm - 11:00 pm,"4:00 pm - 11:00 pm
        
                Closed now",Breweries,Madison,Claimed,,Yes,Bike Parking,One Barrel Brewing Company,Moderate,,4.0,113 reviews,2001 Atwood Ave
,7,2,19,48,37,2:00 pm - 1:00 am,4:00 pm - 11:00 pm,12:00 pm - 1:00 am,12:00 pm - 9:00 pm,4:00 pm - 1:00 am,4:00 pm - 11:00 pm,"4:00 pm - 11:00 pm
        
                Closed now",Breweries,Madison,Claimed,,Yes,Dogs Allowed,One Barrel Brewing Company,Moderate,,4.0,113 reviews,2001 Atwood Ave
,7,2,19,48,37,2:00 pm - 1:00 am,4:00 pm - 11:00 pm,12:00 pm - 1:00 am,12:00 pm - 9:00 pm,4:00 pm - 1:00 am,4:00 pm - 11:00 pm,"4:00 pm - 11:00 pm
        
                Closed now",Breweries,Madison,Claimed,,No,Caters,One Barrel Brewing Company,Moderate,,4.0,113 reviews,2001 Atwood Ave
,2,1,2,3,4,3:00 pm - 12:00 am,Closed,11:00 am - 12:00 am,11:00 am - 8:00 pm,3:00 pm - 11:00 pm,Closed,"3:00 pm - 11:00 pm
        
                Closed now",Brewpubs,Waunakee,,,Yes,Accepts Credit Cards,Parched Eagle Brewpub,Inexpensive,,3.5,12 reviews,5440 Willow Rd Ste 112
,2,1,2,3,4,3:00 pm - 12:00 am,Closed,11:00 am - 12:00 am,11:00 am - 8:00 pm,3:00 pm - 11:00 pm,Closed,"3:00 pm - 11:00 pm
        
                Closed now",Brewpubs,Waunakee,,,Yes,Bike Parking,Parched Eagle Brewpub,Inexpensive,,3.5,12 reviews,5440 Willow Rd Ste 112
,2,1,2,3,4,3:00 pm - 12:00 am,Closed,11:00 am - 12:00 am,11:00 am - 8:00 pm,3:00 pm - 11:00 pm,Closed,"3:00 pm - 11:00 pm
        
                Closed now",Brewpubs,Waunakee,,,Average,Noise Level,Parched Eagle Brewpub,Inexpensive,,3.5,12 reviews,5440 Willow Rd Ste 112
,2,1,2,3,4,3:00 pm - 12:00 am,Closed,11:00 am - 12:00 am,11:00 am - 8:00 pm,3:00 pm - 11:00 pm,Closed,"3:00 pm - 11:00 pm
        
                Closed now",Brewpubs,Waunakee,,,Yes,Good For Happy Hour,Parched Eagle Brewpub,Inexpensive,,3.5,12 reviews,5440 Willow Rd Ste 112
,1,0,0,17,47,3:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,11:30 am - 6:30 pm,4:00 pm - 10:00 pm,4:00 pm - 9:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",Breweries,Waukesha,Claimed,,Yes,Take-out,Raised Grain Brewing Company,Moderate,,4.5,65 reviews,2244 W Bluemound Rd Ste E
,1,0,0,17,47,3:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,11:30 am - 6:30 pm,4:00 pm - 10:00 pm,4:00 pm - 9:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",Breweries,Waukesha,Claimed,,Yes,Accepts Credit Cards,Raised Grain Brewing Company,Moderate,,4.5,65 reviews,2244 W Bluemound Rd Ste E
,1,0,0,17,47,3:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,11:30 am - 6:30 pm,4:00 pm - 10:00 pm,4:00 pm - 9:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",Breweries,Waukesha,Claimed,,No,Accepts Apple Pay,Raised Grain Brewing Company,Moderate,,4.5,65 reviews,2244 W Bluemound Rd Ste E
,1,0,0,17,47,3:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,11:30 am - 6:30 pm,4:00 pm - 10:00 pm,4:00 pm - 9:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",Breweries,Waukesha,Claimed,,No,Accepts Google Pay,Raised Grain Brewing Company,Moderate,,4.5,65 reviews,2244 W Bluemound Rd Ste E
,1,0,0,17,47,3:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,11:30 am - 6:30 pm,4:00 pm - 10:00 pm,4:00 pm - 9:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",Breweries,Waukesha,Claimed,,No,Accepts Cryptocurrency,Raised Grain Brewing Company,Moderate,,4.5,65 reviews,2244 W Bluemound Rd Ste E
,1,0,0,17,47,3:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,11:30 am - 6:30 pm,4:00 pm - 10:00 pm,4:00 pm - 9:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",Breweries,Waukesha,Claimed,,"Street, Private Lot",Parking,Raised Grain Brewing Company,Moderate,,4.5,65 reviews,2244 W Bluemound Rd Ste E
,1,0,0,17,47,3:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,11:30 am - 6:30 pm,4:00 pm - 10:00 pm,4:00 pm - 9:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",Breweries,Waukesha,Claimed,,Yes,Bike Parking,Raised Grain Brewing Company,Moderate,,4.5,65 reviews,2244 W Bluemound Rd Ste E
,1,0,0,17,47,3:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,11:30 am - 6:30 pm,4:00 pm - 10:00 pm,4:00 pm - 9:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",Breweries,Waukesha,Claimed,,Yes,Wheelchair Accessible,Raised Grain Brewing Company,Moderate,,4.5,65 reviews,2244 W Bluemound Rd Ste E
,1,0,0,17,47,3:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,11:30 am - 6:30 pm,4:00 pm - 10:00 pm,4:00 pm - 9:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",Breweries,Waukesha,Claimed,,No,Good for Kids,Raised Grain Brewing Company,Moderate,,4.5,65 reviews,2244 W Bluemound Rd Ste E
,1,0,0,17,47,3:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,11:30 am - 6:30 pm,4:00 pm - 10:00 pm,4:00 pm - 9:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",Breweries,Waukesha,Claimed,,Average,Noise Level,Raised Grain Brewing Company,Moderate,,4.5,65 reviews,2244 W Bluemound Rd Ste E
,1,0,0,17,47,3:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,11:30 am - 6:30 pm,4:00 pm - 10:00 pm,4:00 pm - 9:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",Breweries,Waukesha,Claimed,,No,Dogs Allowed,Raised Grain Brewing Company,Moderate,,4.5,65 reviews,2244 W Bluemound Rd Ste E
,1,0,0,17,47,3:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,11:30 am - 6:30 pm,4:00 pm - 10:00 pm,4:00 pm - 9:00 pm,"4:00 pm - 10:00 pm
        
                Closed now",Breweries,Waukesha,Claimed,,No,Caters,Raised Grain Brewing Company,Moderate,,4.5,65 reviews,2244 W Bluemound Rd Ste E
,,,,,,,,,,,,,,Milwaukee,,,NA,NA,Rock Bottom Brewery - Milwaukee,,NA,,NA,740 N Plankinton Ave Fl 1
,,,,,,,,,,,,,,Sturgeon Bay,,,NA,NA,Rural Brewing Company,,NA,,NA,
,,,,,,,,,,,,,,La Crosse,,,NA,NA,Sapporo Brewery USA,,NA,,NA,
,,,,,,,,,,,,,,Oconomowoc,,,NA,NA,Sconnie Beverage,,NA,,NA,1403 N SUMMIT AVEÂ 
,,,,,,,,,,,,,,Egg Harbor,,,NA,NA,Shipwrecked Restaurant and Brewery,,NA,,NA,7791 Egg Harbor RoadÂ 
,,,,,,,,,,,,,,Cedarburg,,,NA,NA,Silver Creek Brewing Co,,NA,,NA,N57 W6172 Portland Rd
,,,,,,,,,,,,,,Onalaska,,,NA,NA,Skeleton Crew Brew,,NA,,NA,575 Lester Ave Ste 206
,,,,,,,,,,,,,,de Pere,,,NA,NA,Steel Squared Brewing Company,,NA,,NA,1597 Tiffany Ct
,0,4,2,10,17,2:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,12:00 pm - 7:00 pm,4:00 pm - 11:00 pm,Closed,"4:00 pm - 11:00 pm
        
                Closed now","Brewpubs,Beer Bar",Milwaukee,Claimed,,Yes,Takes Reservations,Pabst Milwaukee Brewery,Moderate,,4.0,33 reviews,1037 W Juneau Ave
,0,4,2,10,17,2:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,12:00 pm - 7:00 pm,4:00 pm - 11:00 pm,Closed,"4:00 pm - 11:00 pm
        
                Closed now","Brewpubs,Beer Bar",Milwaukee,Claimed,,No,Take-out,Pabst Milwaukee Brewery,Moderate,,4.0,33 reviews,1037 W Juneau Ave
,0,4,2,10,17,2:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,12:00 pm - 7:00 pm,4:00 pm - 11:00 pm,Closed,"4:00 pm - 11:00 pm
        
                Closed now","Brewpubs,Beer Bar",Milwaukee,Claimed,,Yes,Accepts Credit Cards,Pabst Milwaukee Brewery,Moderate,,4.0,33 reviews,1037 W Juneau Ave
,0,4,2,10,17,2:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,12:00 pm - 7:00 pm,4:00 pm - 11:00 pm,Closed,"4:00 pm - 11:00 pm
        
                Closed now","Brewpubs,Beer Bar",Milwaukee,Claimed,,"Garage, Street",Parking,Pabst Milwaukee Brewery,Moderate,,4.0,33 reviews,1037 W Juneau Ave
,0,4,2,10,17,2:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,12:00 pm - 7:00 pm,4:00 pm - 11:00 pm,Closed,"4:00 pm - 11:00 pm
        
                Closed now","Brewpubs,Beer Bar",Milwaukee,Claimed,,Yes,Bike Parking,Pabst Milwaukee Brewery,Moderate,,4.0,33 reviews,1037 W Juneau Ave
,0,4,2,10,17,2:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,12:00 pm - 7:00 pm,4:00 pm - 11:00 pm,Closed,"4:00 pm - 11:00 pm
        
                Closed now","Brewpubs,Beer Bar",Milwaukee,Claimed,,Yes,Wheelchair Accessible,Pabst Milwaukee Brewery,Moderate,,4.0,33 reviews,1037 W Juneau Ave
,0,4,2,10,17,2:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,12:00 pm - 7:00 pm,4:00 pm - 11:00 pm,Closed,"4:00 pm - 11:00 pm
        
                Closed now","Brewpubs,Beer Bar",Milwaukee,Claimed,,No,Good for Kids,Pabst Milwaukee Brewery,Moderate,,4.0,33 reviews,1037 W Juneau Ave
,0,4,2,10,17,2:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,12:00 pm - 7:00 pm,4:00 pm - 11:00 pm,Closed,"4:00 pm - 11:00 pm
        
                Closed now","Brewpubs,Beer Bar",Milwaukee,Claimed,,Yes,Good for Groups,Pabst Milwaukee Brewery,Moderate,,4.0,33 reviews,1037 W Juneau Ave
,0,4,2,10,17,2:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,12:00 pm - 7:00 pm,4:00 pm - 11:00 pm,Closed,"4:00 pm - 11:00 pm
        
                Closed now","Brewpubs,Beer Bar",Milwaukee,Claimed,,"Hipster, Casual, Trendy",Ambience,Pabst Milwaukee Brewery,Moderate,,4.0,33 reviews,1037 W Juneau Ave
,0,4,2,10,17,2:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,12:00 pm - 7:00 pm,4:00 pm - 11:00 pm,Closed,"4:00 pm - 11:00 pm
        
                Closed now","Brewpubs,Beer Bar",Milwaukee,Claimed,,Average,Noise Level,Pabst Milwaukee Brewery,Moderate,,4.0,33 reviews,1037 W Juneau Ave
,0,4,2,10,17,2:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,12:00 pm - 7:00 pm,4:00 pm - 11:00 pm,Closed,"4:00 pm - 11:00 pm
        
                Closed now","Brewpubs,Beer Bar",Milwaukee,Claimed,,Beer & Wine Only,Alcohol,Pabst Milwaukee Brewery,Moderate,,4.0,33 reviews,1037 W Juneau Ave
,0,4,2,10,17,2:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,12:00 pm - 7:00 pm,4:00 pm - 11:00 pm,Closed,"4:00 pm - 11:00 pm
        
                Closed now","Brewpubs,Beer Bar",Milwaukee,Claimed,,Yes,Good For Happy Hour,Pabst Milwaukee Brewery,Moderate,,4.0,33 reviews,1037 W Juneau Ave
,0,4,2,10,17,2:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,12:00 pm - 7:00 pm,4:00 pm - 11:00 pm,Closed,"4:00 pm - 11:00 pm
        
                Closed now","Brewpubs,Beer Bar",Milwaukee,Claimed,,No,Coat Check,Pabst Milwaukee Brewery,Moderate,,4.0,33 reviews,1037 W Juneau Ave
,0,4,2,10,17,2:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,12:00 pm - 7:00 pm,4:00 pm - 11:00 pm,Closed,"4:00 pm - 11:00 pm
        
                Closed now","Brewpubs,Beer Bar",Milwaukee,Claimed,,No,Smoking,Pabst Milwaukee Brewery,Moderate,,4.0,33 reviews,1037 W Juneau Ave
,0,4,2,10,17,2:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,12:00 pm - 7:00 pm,4:00 pm - 11:00 pm,Closed,"4:00 pm - 11:00 pm
        
                Closed now","Brewpubs,Beer Bar",Milwaukee,Claimed,,Yes,Outdoor Seating,Pabst Milwaukee Brewery,Moderate,,4.0,33 reviews,1037 W Juneau Ave
,0,4,2,10,17,2:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,12:00 pm - 7:00 pm,4:00 pm - 11:00 pm,Closed,"4:00 pm - 11:00 pm
        
                Closed now","Brewpubs,Beer Bar",Milwaukee,Claimed,,Free,Wi-Fi,Pabst Milwaukee Brewery,Moderate,,4.0,33 reviews,1037 W Juneau Ave
,0,4,2,10,17,2:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,12:00 pm - 7:00 pm,4:00 pm - 11:00 pm,Closed,"4:00 pm - 11:00 pm
        
                Closed now","Brewpubs,Beer Bar",Milwaukee,Claimed,,Yes,Has TV,Pabst Milwaukee Brewery,Moderate,,4.0,33 reviews,1037 W Juneau Ave
,0,4,2,10,17,2:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,12:00 pm - 7:00 pm,4:00 pm - 11:00 pm,Closed,"4:00 pm - 11:00 pm
        
                Closed now","Brewpubs,Beer Bar",Milwaukee,Claimed,,Yes,Dogs Allowed,Pabst Milwaukee Brewery,Moderate,,4.0,33 reviews,1037 W Juneau Ave
,0,4,2,10,17,2:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,12:00 pm - 7:00 pm,4:00 pm - 11:00 pm,Closed,"4:00 pm - 11:00 pm
        
                Closed now","Brewpubs,Beer Bar",Milwaukee,Claimed,,Yes,Caters,Pabst Milwaukee Brewery,Moderate,,4.0,33 reviews,1037 W Juneau Ave
,0,4,2,10,17,2:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,12:00 pm - 7:00 pm,4:00 pm - 11:00 pm,Closed,"4:00 pm - 11:00 pm
        
                Closed now","Brewpubs,Beer Bar",Milwaukee,Claimed,,No,Has Pool Table,Pabst Milwaukee Brewery,Moderate,,4.0,33 reviews,1037 W Juneau Ave
,0,4,2,10,17,2:00 pm - 11:00 pm,Closed,12:00 pm - 11:00 pm,12:00 pm - 7:00 pm,4:00 pm - 11:00 pm,Closed,"4:00 pm - 11:00 pm
        
                Closed now","Brewpubs,Beer Bar",Milwaukee,Claimed,,Yes,Gender Neutral Restrooms,Pabst Milwaukee Brewery,Moderate,,4.0,33 reviews,1037 W Juneau Ave
,,,,,,,,,,,,,,La Crosse,,,NA,NA,Pearl Street Brewery,,NA,,NA,1401 Saint Andrew St
,0,0,0,0,2,4:00 pm - 9:00 pm,Closed,3:00 pm - 9:00 pm,Closed,4:00 pm - 7:00 pm,Closed,Closed,Breweries,Manitowoc,Claimed,,Yes,Take-out,Petskull Brewing,Moderate,,5.0,2 reviews,220 N 9th St
,0,0,0,0,2,4:00 pm - 9:00 pm,Closed,3:00 pm - 9:00 pm,Closed,4:00 pm - 7:00 pm,Closed,Closed,Breweries,Manitowoc,Claimed,,Yes,Accepts Credit Cards,Petskull Brewing,Moderate,,5.0,2 reviews,220 N 9th St
,0,0,0,0,2,4:00 pm - 9:00 pm,Closed,3:00 pm - 9:00 pm,Closed,4:00 pm - 7:00 pm,Closed,Closed,Breweries,Manitowoc,Claimed,,No,Wheelchair Accessible,Petskull Brewing,Moderate,,5.0,2 reviews,220 N 9th St
,0,0,0,0,2,4:00 pm - 9:00 pm,Closed,3:00 pm - 9:00 pm,Closed,4:00 pm - 7:00 pm,Closed,Closed,Breweries,Manitowoc,Claimed,,No,Good For Happy Hour,Petskull Brewing,Moderate,,5.0,2 reviews,220 N 9th St
,0,0,0,0,2,4:00 pm - 9:00 pm,Closed,3:00 pm - 9:00 pm,Closed,4:00 pm - 7:00 pm,Closed,Closed,Breweries,Manitowoc,Claimed,,No,Caters,Petskull Brewing,Moderate,,5.0,2 reviews,220 N 9th St
,,,,,,,,,,,,,,Marion,,,NA,NA,Pigeon River Brewing,,NA,,NA,1103 N Main St
,,,,,,,,,,,,,,Hudson,,,NA,NA,Pitchfork Brewing,,NA,,NA,709 Rodeo Dr Ste 104
,0,0,1,2,8,5:00 pm - 10:30 pm,Closed,5:00 pm - 10:30 pm,Closed,5:00 pm - 9:30 pm,Closed,"5:00 pm - 9:30 pm
        
                Closed now",Breweries,Plymouth,Claimed,,Yes,Take-out,Plymouth Brewing Co,Moderate,,4.5,11 reviews,222 E Mill St
,0,0,1,2,8,5:00 pm - 10:30 pm,Closed,5:00 pm - 10:30 pm,Closed,5:00 pm - 9:30 pm,Closed,"5:00 pm - 9:30 pm
        
                Closed now",Breweries,Plymouth,Claimed,,Yes,Accepts Credit Cards,Plymouth Brewing Co,Moderate,,4.5,11 reviews,222 E Mill St
,0,0,1,2,8,5:00 pm - 10:30 pm,Closed,5:00 pm - 10:30 pm,Closed,5:00 pm - 9:30 pm,Closed,"5:00 pm - 9:30 pm
        
                Closed now",Breweries,Plymouth,Claimed,,Yes,Bike Parking,Plymouth Brewing Co,Moderate,,4.5,11 reviews,222 E Mill St
,,,,,,,,,,,,,,Potosi,,,NA,NA,Potosi Brewing Co,,NA,,NA,209 S Main St
,,,,,,,,,,,,,,Potosi,,,NA,NA,Potosi Brewing Production Facility,,NA,,NA,215 S Main St
,,,,,,,,,,,,,,Kenosha ,,,NA,NA,RâNoggin Brewing,,NA,,NA,6521 120th Ave
,,,,,,,,,,,,,,Racine,,,NA,NA,Racine Brewing Co,,NA,,NA,303 Main St
,,,,,,,,,,,,,,Marinette,,,NA,NA,Railhouse Restaurant and Brewery,,NA,,NA,2029 Old Peshtigo Ct
,0,1,3,11,18,6:30 am - 10:00 pm,6:30 am - 8:00 pm,6:30 am - 10:00 pm,9:00 am - 6:00 pm,6:30 am - 8:00 pm,6:30 am - 8:00 pm,"6:30 am - 8:00 pm
        
                Closed now","Coffee & Tea,Vegan,Juice Bars & Smoothies",Menomonie,Claimed,,Yes,Liked by Vegans,Raw Deal,Under $10,,4.5,33 reviews,603 Broadway St S
,0,1,3,11,18,6:30 am - 10:00 pm,6:30 am - 8:00 pm,6:30 am - 10:00 pm,9:00 am - 6:00 pm,6:30 am - 8:00 pm,6:30 am - 8:00 pm,"6:30 am - 8:00 pm
        
                Closed now","Coffee & Tea,Vegan,Juice Bars & Smoothies",Menomonie,Claimed,,Yes,Has Gluten-free Options,Raw Deal,Under $10,,4.5,33 reviews,603 Broadway St S
,0,1,3,11,18,6:30 am - 10:00 pm,6:30 am - 8:00 pm,6:30 am - 10:00 pm,9:00 am - 6:00 pm,6:30 am - 8:00 pm,6:30 am - 8:00 pm,"6:30 am - 8:00 pm
        
                Closed now","Coffee & Tea,Vegan,Juice Bars & Smoothies",Menomonie,Claimed,,No,Takes Reservations,Raw Deal,Under $10,,4.5,33 reviews,603 Broadway St S
,0,1,3,11,18,6:30 am - 10:00 pm,6:30 am - 8:00 pm,6:30 am - 10:00 pm,9:00 am - 6:00 pm,6:30 am - 8:00 pm,6:30 am - 8:00 pm,"6:30 am - 8:00 pm
        
                Closed now","Coffee & Tea,Vegan,Juice Bars & Smoothies",Menomonie,Claimed,,No,Delivery,Raw Deal,Under $10,,4.5,33 reviews,603 Broadway St S
,0,1,3,11,18,6:30 am - 10:00 pm,6:30 am - 8:00 pm,6:30 am - 10:00 pm,9:00 am - 6:00 pm,6:30 am - 8:00 pm,6:30 am - 8:00 pm,"6:30 am - 8:00 pm
        
                Closed now","Coffee & Tea,Vegan,Juice Bars & Smoothies",Menomonie,Claimed,,Yes,Take-out,Raw Deal,Under $10,,4.5,33 reviews,603 Broadway St S
